Date,Actual,Predicted
2017-03-13 17:11:00,1223.103,1221.87
2017-03-13 17:12:00,1228.62,1225.03
2017-03-13 17:13:00,1221.101,1225.29
2017-03-13 17:14:00,1221.0,1222.2
2017-03-13 17:15:00,1220.076,1222.44
2017-03-13 17:16:00,1218.488,1219.31
2017-03-13 17:17:00,1219.998,1219.87
2017-03-13 17:18:00,1218.478,1222.78
2017-03-13 17:19:00,1218.477,1220.61
2017-03-13 17:20:00,1218.5,1219.01
2017-03-13 17:21:00,1224.998,1221.76
2017-03-13 17:22:00,1225.0,1222.44
2017-03-13 17:23:00,1225.0,1224.65
2017-03-13 17:24:00,1224.999,1224.63
2017-03-13 17:25:00,1224.999,1224.26
2017-03-13 17:26:00,1220.001,1221.77
2017-03-13 17:27:00,1220.001,1219.16
2017-03-13 17:28:00,1224.999,1224.4
2017-03-13 17:29:00,1224.999,1224.17
2017-03-13 17:30:00,1225.0,1222.59
2017-03-13 17:31:00,1220.402,1219.98
2017-03-13 17:34:00,1220.454,1225.05
2017-03-13 17:36:00,1225.0,1224.2
2017-03-13 17:37:00,1230.0,1231.0
2017-03-13 17:39:00,1223.0,1225.77
2017-03-13 17:40:00,1231.0,1228.36
2017-03-13 17:41:00,1230.01,1229.28
2017-03-13 17:43:00,1231.964,1236.12
2017-03-13 17:44:00,1230.987,1231.27
2017-03-13 17:45:00,1221.818,1225.3
2017-03-13 17:46:00,1230.038,1229.2
2017-03-13 17:47:00,1221.823,1221.04
2017-03-13 17:48:00,1222.01,1225.8
2017-03-13 17:51:00,1230.975,1230.13
2017-03-13 17:52:00,1222.082,1224.7
2017-03-13 17:53:00,1223.001,1226.51
2017-03-13 17:54:00,1223.001,1225.22
2017-03-13 17:55:00,1230.954,1226.55
2017-03-13 17:56:00,1230.943,1230.17
2017-03-13 17:57:00,1233.834,1233.87
2017-03-13 17:58:00,1225.985,1225.92
2017-03-13 17:59:00,1225.983,1224.88
2017-03-13 18:00:00,1223.001,1224.16
2017-03-13 18:01:00,1222.03,1223.57
2017-03-13 18:02:00,1222.01,1222.69
2017-03-13 18:03:00,1224.001,1224.8
2017-03-13 18:04:00,1221.766,1227.89
2017-03-13 18:05:00,1221.743,1220.97
2017-03-13 18:06:00,1221.743,1221.02
2017-03-13 18:07:00,1221.75,1221.93
2017-03-13 18:08:00,1223.998,1223.43
2017-03-13 18:09:00,1224.002,1223.97
2017-03-13 18:10:00,1223.99,1224.22
2017-03-13 18:11:00,1223.985,1223.21
2017-03-13 18:12:00,1225.982,1225.24
2017-03-13 18:13:00,1227.817,1226.46
2017-03-13 18:14:00,1226.01,1226.19
2017-03-13 18:15:00,1225.98,1223.7
2017-03-13 18:16:00,1229.021,1225.8
2017-03-13 18:17:00,1221.982,1222.73
2017-03-13 18:18:00,1220.0,1220.82
2017-03-13 18:19:00,1220.0,1220.67
2017-03-13 18:20:00,1220.0,1221.66
2017-03-13 18:21:00,1219.189,1218.99
2017-03-13 18:22:00,1218.5,1218.47
2017-03-13 18:23:00,1219.992,1218.75
2017-03-13 18:24:00,1218.5,1218.26
2017-03-13 18:25:00,1218.5,1219.37
2017-03-13 18:26:00,1218.364,1218.01
2017-03-13 18:27:00,1218.446,1218.87
2017-03-13 18:28:00,1218.499,1216.64
2017-03-13 18:29:00,1215.098,1216.78
2017-03-13 18:30:00,1218.5,1217.74
2017-03-13 18:31:00,1221.095,1220.27
2017-03-13 18:32:00,1218.501,1219.4
2017-03-13 18:33:00,1215.098,1214.92
2017-03-13 18:34:00,1221.99,1218.58
2017-03-13 18:35:00,1225.997,1222.94
2017-03-13 18:36:00,1224.749,1228.24
2017-03-13 18:37:00,1224.745,1220.99
2017-03-13 18:38:00,1218.312,1221.09
2017-03-13 18:39:00,1224.74,1225.66
2017-03-13 18:40:00,1225.0,1222.43
2017-03-13 18:41:00,1218.312,1217.77
2017-03-13 18:42:00,1218.4,1220.06
2017-03-13 18:43:00,1218.313,1217.6
2017-03-13 18:44:00,1218.407,1224.65
2017-03-13 18:45:00,1228.217,1224.67
2017-03-13 18:46:00,1221.906,1221.12
2017-03-13 18:47:00,1221.905,1222.48
2017-03-13 18:48:00,1221.906,1221.46
2017-03-13 18:49:00,1218.407,1222.55
2017-03-13 18:50:00,1218.407,1223.73
2017-03-13 18:51:00,1218.408,1220.33
2017-03-13 18:52:00,1218.314,1219.74
2017-03-13 18:53:00,1218.313,1219.16
2017-03-13 18:54:00,1217.68,1216.84
2017-03-13 18:55:00,1217.68,1217.59
2017-03-13 18:56:00,1215.098,1216.11
2017-03-13 18:57:00,1217.752,1217.24
2017-03-13 18:58:00,1217.999,1216.5
2017-03-13 18:59:00,1219.0,1218.03
2017-03-13 19:00:00,1218.988,1216.42
2017-03-13 19:01:00,1224.6,1224.44
2017-03-13 19:02:00,1224.897,1224.21
2017-03-13 19:03:00,1224.8,1224.64
2017-03-13 19:04:00,1224.8,1224.83
2017-03-13 19:05:00,1224.8,1223.97
2017-03-13 19:06:00,1224.897,1224.38
2017-03-13 19:08:00,1224.897,1224.21
2017-03-13 19:09:00,1224.896,1224.15
2017-03-13 19:12:00,1224.897,1224.37
2017-03-13 19:13:00,1224.895,1224.48
2017-03-13 19:14:00,1224.897,1224.24
2017-03-13 19:15:00,1224.896,1224.83
2017-03-13 19:16:00,1224.897,1224.27
2017-03-13 19:17:00,1224.896,1224.18
2017-03-13 19:18:00,1224.896,1225.94
2017-03-13 19:19:00,1224.896,1226.35
2017-03-13 19:20:00,1224.896,1224.14
2017-03-13 19:22:00,1225.0,1224.71
2017-03-13 19:24:00,1227.5,1227.47
2017-03-13 19:25:00,1227.5,1227.15
2017-03-13 19:26:00,1225.0,1227.51
2017-03-13 19:28:00,1227.0,1225.41
2017-03-13 19:29:00,1225.0,1224.16
2017-03-13 19:30:00,1225.0,1224.16
2017-03-13 19:31:00,1224.895,1224.7
2017-03-13 19:32:00,1224.895,1224.55
2017-03-13 19:34:00,1224.853,1225.67
2017-03-13 19:37:00,1224.853,1224.03
2017-03-13 19:38:00,1224.853,1224.03
2017-03-13 19:39:00,1224.999,1224.19
2017-03-13 19:42:00,1224.853,1224.18
2017-03-13 19:43:00,1225.0,1224.44
2017-03-13 19:44:00,1224.853,1224.94
2017-03-13 19:45:00,1224.853,1224.71
2017-03-13 19:46:00,1224.853,1225.28
2017-03-13 19:48:00,1227.494,1226.66
2017-03-13 19:49:00,1224.8,1225.93
2017-03-13 19:50:00,1226.801,1225.99
2017-03-13 19:51:00,1227.497,1226.05
2017-03-13 19:54:00,1227.491,1225.76
2017-03-13 19:56:00,1224.8,1224.57
2017-03-13 19:57:00,1227.488,1226.83
2017-03-13 19:58:00,1227.491,1226.65
2017-03-13 19:59:00,1230.225,1230.1
2017-03-13 20:00:00,1230.91,1231.21
2017-03-13 20:01:00,1232.102,1230.52
2017-03-13 20:02:00,1231.661,1230.98
2017-03-13 20:03:00,1224.802,1224.04
2017-03-13 20:04:00,1224.8,1228.61
2017-03-13 20:05:00,1224.802,1225.67
2017-03-13 20:06:00,1231.958,1231.27
2017-03-13 20:07:00,1224.807,1224.1
2017-03-13 20:11:00,1225.959,1225.21
2017-03-13 20:13:00,1225.959,1225.2
2017-03-13 20:16:00,1225.968,1225.29
2017-03-13 20:18:00,1225.959,1225.13
2017-03-13 20:20:00,1225.959,1225.21
2017-03-13 20:22:00,1225.962,1225.22
2017-03-13 20:24:00,1225.959,1225.48
2017-03-13 20:28:00,1224.6,1226.09
2017-03-13 20:29:00,1224.6,1226.09
2017-03-13 20:31:00,1224.6,1224.61
2017-03-13 20:32:00,1224.6,1224.76
2017-03-13 20:33:00,1230.997,1228.42
2017-03-13 20:34:00,1223.24,1222.5
2017-03-13 20:35:00,1223.24,1222.48
2017-03-13 20:36:00,1223.24,1224.63
2017-03-13 20:37:00,1222.0,1222.57
2017-03-13 20:38:00,1220.472,1223.76
2017-03-13 20:39:00,1220.472,1219.81
2017-03-13 20:40:00,1220.472,1219.74
2017-03-13 20:41:00,1220.473,1224.57
2017-03-13 20:42:00,1220.473,1219.64
2017-03-13 20:45:00,1220.523,1219.78
2017-03-13 20:47:00,1229.999,1228.74
2017-03-13 20:48:00,1228.747,1227.97
2017-03-13 20:49:00,1228.757,1227.95
2017-03-13 20:50:00,1231.399,1231.21
2017-03-13 20:51:00,1230.0,1229.61
2017-03-13 20:52:00,1223.2,1222.39
2017-03-13 20:53:00,1223.2,1222.42
2017-03-13 20:55:00,1229.988,1229.19
2017-03-13 20:56:00,1225.1,1227.72
2017-03-13 20:57:00,1225.1,1224.38
2017-03-13 20:58:00,1225.991,1225.44
2017-03-13 20:59:00,1225.1,1225.35
2017-03-13 21:00:00,1225.991,1225.25
2017-03-13 21:01:00,1229.999,1226.89
2017-03-13 21:02:00,1225.101,1226.87
2017-03-13 21:03:00,1225.1,1224.54
2017-03-13 21:05:00,1225.1,1228.48
2017-03-13 21:06:00,1225.916,1225.8
2017-03-13 21:08:00,1231.386,1230.55
2017-03-13 21:12:00,1228.999,1228.22
2017-03-13 21:14:00,1227.479,1226.64
2017-03-13 21:15:00,1225.1,1224.35
2017-03-13 21:16:00,1220.473,1223.37
2017-03-13 21:17:00,1225.099,1222.3
2017-03-13 21:18:00,1225.099,1225.72
2017-03-13 21:19:00,1220.552,1219.73
2017-03-13 21:20:00,1227.48,1225.83
2017-03-13 21:21:00,1227.478,1227.13
2017-03-13 21:22:00,1227.479,1226.64
2017-03-13 21:23:00,1227.479,1226.68
2017-03-13 21:24:00,1227.48,1227.27
2017-03-13 21:25:00,1227.489,1226.79
2017-03-13 21:26:00,1227.48,1226.76
2017-03-13 21:27:00,1227.489,1226.66
2017-03-13 21:29:00,1227.48,1226.64
2017-03-13 21:31:00,1228.999,1228.34
2017-03-13 21:32:00,1227.606,1227.54
2017-03-13 21:33:00,1227.48,1226.92
2017-03-13 21:34:00,1225.104,1225.55
2017-03-13 21:35:00,1225.104,1224.27
2017-03-13 21:36:00,1220.496,1222.25
2017-03-13 21:37:00,1220.496,1219.75
2017-03-13 21:39:00,1220.501,1224.2
2017-03-13 21:40:00,1228.999,1228.16
2017-03-13 21:41:00,1221.0,1220.18
2017-03-13 21:44:00,1221.0,1220.16
2017-03-13 21:47:00,1221.0,1220.16
2017-03-13 21:48:00,1221.0,1220.35
2017-03-13 21:49:00,1221.0,1220.59
2017-03-13 21:50:00,1221.0,1220.5
2017-03-13 21:52:00,1221.01,1224.42
2017-03-13 21:53:00,1228.986,1228.15
2017-03-13 21:56:00,1228.97,1225.47
2017-03-13 21:57:00,1223.215,1223.11
2017-03-13 21:59:00,1228.983,1228.21
2017-03-13 22:04:00,1228.983,1228.15
2017-03-13 22:08:00,1227.523,1226.94
2017-03-13 22:18:00,1221.01,1220.26
2017-03-13 22:22:00,1222.1,1221.37
2017-03-13 22:23:00,1222.1,1221.27
2017-03-13 22:26:00,1220.473,1220.5
2017-03-13 22:27:00,1220.473,1219.74
2017-03-13 22:28:00,1220.473,1219.75
2017-03-13 22:29:00,1218.7,1217.93
2017-03-13 22:30:00,1219.989,1218.77
2017-03-13 22:33:00,1218.6,1217.78
2017-03-13 22:34:00,1227.509,1226.67
2017-03-13 22:38:00,1220.451,1220.02
2017-03-13 22:40:00,1218.601,1217.93
2017-03-13 22:45:00,1227.491,1226.66
2017-03-13 22:46:00,1221.0,1220.23
2017-03-13 22:47:00,1229.0,1228.55
2017-03-13 22:50:00,1221.01,1220.17
2017-03-13 22:51:00,1230.402,1229.4
2017-03-13 22:52:00,1220.329,1220.98
2017-03-13 22:53:00,1230.402,1225.31
2017-03-13 22:54:00,1230.397,1229.55
2017-03-13 22:55:00,1230.401,1229.58
2017-03-13 22:56:00,1230.401,1229.77
2017-03-13 22:58:00,1228.0,1227.25
2017-03-13 22:59:00,1220.329,1222.96
2017-03-13 23:00:00,1220.0,1219.54
2017-03-13 23:03:00,1230.275,1229.82
2017-03-13 23:04:00,1229.369,1225.88
2017-03-13 23:05:00,1223.179,1222.44
2017-03-13 23:06:00,1229.355,1228.52
2017-03-13 23:07:00,1225.0,1224.2
2017-03-13 23:08:00,1229.341,1228.5
2017-03-13 23:09:00,1225.0,1224.25
2017-03-13 23:10:00,1225.0,1226.46
2017-03-13 23:11:00,1225.0,1224.17
2017-03-13 23:14:00,1225.003,1224.17
2017-03-13 23:15:00,1230.275,1229.73
2017-03-13 23:16:00,1230.38,1230.32
2017-03-13 23:17:00,1225.003,1227.09
2017-03-13 23:18:00,1230.4,1229.62
2017-03-13 23:20:00,1230.258,1229.55
2017-03-13 23:21:00,1225.002,1227.14
2017-03-13 23:22:00,1230.261,1229.55
2017-03-13 23:23:00,1230.261,1229.93
2017-03-13 23:25:00,1230.261,1229.78
2017-03-13 23:26:00,1225.003,1226.94
2017-03-13 23:27:00,1230.402,1227.46
2017-03-13 23:30:00,1225.0,1224.22
2017-03-13 23:31:00,1230.402,1229.69
2017-03-13 23:32:00,1225.0,1224.42
2017-03-13 23:34:00,1230.623,1231.71
2017-03-13 23:35:00,1230.62,1229.79
2017-03-13 23:36:00,1230.623,1229.8
2017-03-13 23:41:00,1228.219,1227.47
2017-03-13 23:42:00,1225.092,1224.29
2017-03-13 23:43:00,1228.22,1227.38
2017-03-13 23:44:00,1228.221,1227.39
2017-03-13 23:46:00,1230.624,1229.57
2017-03-13 23:47:00,1228.221,1227.49
2017-03-13 23:48:00,1229.998,1228.79
2017-03-13 23:49:00,1225.188,1228.41
2017-03-13 23:50:00,1225.189,1226.04
2017-03-13 23:52:00,1225.188,1224.36
2017-03-13 23:54:00,1225.19,1224.36
2017-03-13 23:55:00,1229.99,1227.34
2017-03-13 23:56:00,1228.781,1228.02
2017-03-13 23:57:00,1232.944,1231.39
2017-03-13 23:58:00,1230.0,1230.19
2017-03-14 00:00:00,1229.999,1229.22
2017-03-14 00:01:00,1229.999,1229.25
2017-03-14 00:02:00,1225.194,1227.28
2017-03-14 00:03:00,1225.194,1224.44
2017-03-14 00:04:00,1225.188,1224.44
2017-03-14 00:05:00,1225.0,1226.15
2017-03-14 00:06:00,1222.935,1224.94
2017-03-14 00:07:00,1220.837,1221.77
2017-03-14 00:08:00,1220.837,1220.35
2017-03-14 00:15:00,1228.313,1227.51
2017-03-14 00:19:00,1221.003,1220.28
2017-03-14 00:20:00,1228.314,1228.26
2017-03-14 00:21:00,1228.356,1227.62
2017-03-14 00:25:00,1228.354,1224.18
2017-03-14 00:31:00,1228.355,1227.54
2017-03-14 00:34:00,1228.279,1228.84
2017-03-14 00:35:00,1228.278,1227.5
2017-03-14 00:40:00,1228.275,1227.47
2017-03-14 00:41:00,1228.278,1228.48
2017-03-14 00:42:00,1228.279,1227.49
2017-03-14 00:43:00,1228.279,1227.44
2017-03-14 00:45:00,1228.279,1227.47
2017-03-14 00:46:00,1226.002,1225.22
2017-03-14 00:47:00,1232.406,1229.86
2017-03-14 00:48:00,1228.321,1228.5
2017-03-14 00:49:00,1226.002,1227.56
2017-03-14 00:51:00,1232.61,1231.77
2017-03-14 00:52:00,1226.001,1225.18
2017-03-14 00:53:00,1226.0,1227.69
2017-03-14 00:54:00,1226.0,1225.48
2017-03-14 00:55:00,1225.0,1224.27
2017-03-14 00:56:00,1226.945,1227.73
2017-03-14 00:57:00,1224.975,1224.13
2017-03-14 00:58:00,1224.975,1224.17
2017-03-14 01:00:00,1220.201,1227.74
2017-03-14 01:03:00,1222.47,1222.25
2017-03-14 01:05:00,1220.201,1222.28
2017-03-14 01:09:00,1223.0,1222.56
2017-03-14 01:10:00,1223.0,1222.23
2017-03-14 01:11:00,1223.0,1222.88
2017-03-14 01:12:00,1223.0,1222.19
2017-03-14 01:13:00,1223.001,1224.32
2017-03-14 01:14:00,1223.0,1223.63
2017-03-14 01:15:00,1223.0,1223.04
2017-03-14 01:16:00,1220.202,1222.03
2017-03-14 01:17:00,1220.202,1219.38
2017-03-14 01:18:00,1220.201,1220.33
2017-03-14 01:19:00,1220.066,1219.45
2017-03-14 01:20:00,1220.066,1223.5
2017-03-14 01:21:00,1220.0,1221.78
2017-03-14 01:23:00,1225.739,1225.36
2017-03-14 01:25:00,1220.0,1222.25
2017-03-14 01:27:00,1225.6,1223.88
2017-03-14 01:28:00,1225.593,1223.24
2017-03-14 01:29:00,1225.6,1223.72
2017-03-14 01:30:00,1225.6,1226.11
2017-03-14 01:31:00,1225.819,1226.04
2017-03-14 01:32:00,1228.241,1227.08
2017-03-14 01:33:00,1222.496,1225.26
2017-03-14 01:34:00,1218.501,1219.97
2017-03-14 01:35:00,1218.5,1219.44
2017-03-14 01:36:00,1220.103,1219.43
2017-03-14 01:38:00,1225.811,1222.64
2017-03-14 01:39:00,1218.5,1218.31
2017-03-14 01:40:00,1225.808,1221.98
2017-03-14 01:41:00,1218.0,1217.48
2017-03-14 01:44:00,1225.812,1225.03
2017-03-14 01:45:00,1220.066,1222.27
2017-03-14 01:46:00,1225.81,1222.33
2017-03-14 01:48:00,1220.066,1219.68
2017-03-14 01:49:00,1218.0,1219.3
2017-03-14 01:50:00,1218.0,1217.19
2017-03-14 01:51:00,1218.0,1217.27
2017-03-14 01:53:00,1218.0,1217.24
2017-03-14 01:54:00,1220.067,1218.38
2017-03-14 01:59:00,1220.067,1219.3
2017-03-14 02:00:00,1220.067,1219.84
2017-03-14 02:01:00,1220.067,1219.29
2017-03-14 02:02:00,1223.493,1222.82
2017-03-14 02:03:00,1218.0,1218.84
2017-03-14 02:05:00,1219.44,1218.63
2017-03-14 02:06:00,1218.001,1218.05
2017-03-14 02:07:00,1228.194,1228.95
2017-03-14 02:08:00,1230.0,1227.74
2017-03-14 02:09:00,1231.0,1233.28
2017-03-14 02:10:00,1230.564,1225.99
2017-03-14 02:12:00,1222.386,1221.87
2017-03-14 02:13:00,1230.549,1234.38
2017-03-14 02:15:00,1222.392,1221.17
2017-03-14 02:16:00,1222.392,1221.61
2017-03-14 02:17:00,1222.392,1223.74
2017-03-14 02:18:00,1222.383,1224.25
2017-03-14 02:19:00,1220.155,1220.91
2017-03-14 02:20:00,1222.0,1221.39
2017-03-14 02:21:00,1222.38,1221.39
2017-03-14 02:22:00,1222.38,1223.52
2017-03-14 02:23:00,1228.167,1226.25
2017-03-14 02:24:00,1228.168,1226.86
2017-03-14 02:27:00,1228.0,1227.76
2017-03-14 02:29:00,1227.986,1227.15
2017-03-14 02:33:00,1230.625,1231.4
2017-03-14 02:35:00,1230.617,1229.79
2017-03-14 02:36:00,1228.003,1227.42
2017-03-14 02:37:00,1228.001,1227.27
2017-03-14 02:43:00,1228.211,1227.46
2017-03-14 02:44:00,1228.22,1227.39
2017-03-14 02:46:00,1230.626,1230.01
2017-03-14 02:48:00,1228.071,1227.28
2017-03-14 02:49:00,1228.151,1227.39
2017-03-14 02:50:00,1230.571,1231.36
2017-03-14 02:51:00,1230.571,1230.19
2017-03-14 02:52:00,1228.183,1227.44
2017-03-14 02:53:00,1230.581,1228.93
2017-03-14 02:54:00,1230.583,1230.87
2017-03-14 02:55:00,1232.555,1232.28
2017-03-14 02:56:00,1228.2,1227.39
2017-03-14 02:57:00,1228.164,1231.07
2017-03-14 02:58:00,1228.165,1229.53
2017-03-14 02:59:00,1232.142,1230.71
2017-03-14 03:00:00,1232.49,1231.69
2017-03-14 03:01:00,1232.4,1231.96
2017-03-14 03:02:00,1228.18,1231.51
2017-03-14 03:03:00,1231.96,1232.34
2017-03-14 03:05:00,1231.93,1231.73
2017-03-14 03:06:00,1231.889,1231.45
2017-03-14 03:07:00,1231.846,1231.82
2017-03-14 03:08:00,1232.989,1233.2
2017-03-14 03:09:00,1230.593,1230.58
2017-03-14 03:10:00,1230.76,1230.25
2017-03-14 03:11:00,1233.0,1232.94
2017-03-14 03:12:00,1231.93,1231.92
2017-03-14 03:13:00,1232.96,1232.52
2017-03-14 03:15:00,1232.868,1232.25
2017-03-14 03:16:00,1228.295,1229.47
2017-03-14 03:17:00,1232.709,1231.9
2017-03-14 03:18:00,1232.68,1232.1
2017-03-14 03:20:00,1232.574,1232.08
2017-03-14 03:21:00,1228.263,1228.22
2017-03-14 03:24:00,1233.0,1232.69
2017-03-14 03:25:00,1233.117,1232.86
2017-03-14 03:26:00,1228.282,1232.2
2017-03-14 03:27:00,1228.301,1231.0
2017-03-14 03:29:00,1234.86,1237.28
2017-03-14 03:30:00,1235.0,1237.29
2017-03-14 03:31:00,1228.382,1227.58
2017-03-14 03:33:00,1234.983,1234.27
2017-03-14 03:34:00,1235.378,1235.98
2017-03-14 03:35:00,1235.004,1234.21
2017-03-14 03:38:00,1235.27,1234.92
2017-03-14 03:39:00,1235.249,1234.53
2017-03-14 03:40:00,1235.08,1235.22
2017-03-14 03:41:00,1235.05,1234.34
2017-03-14 03:42:00,1235.04,1234.38
2017-03-14 03:44:00,1237.975,1239.32
2017-03-14 03:45:00,1228.666,1233.19
2017-03-14 03:46:00,1230.108,1238.94
2017-03-14 03:47:00,1237.687,1235.19
2017-03-14 03:49:00,1240.688,1244.43
2017-03-14 03:50:00,1237.685,1237.22
2017-03-14 03:52:00,1232.83,1238.78
2017-03-14 03:53:00,1240.087,1241.79
2017-03-14 03:54:00,1242.73,1243.88
2017-03-14 03:55:00,1242.74,1245.14
2017-03-14 03:56:00,1242.697,1242.66
2017-03-14 03:58:00,1241.43,1240.59
2017-03-14 04:00:00,1235.639,1234.85
2017-03-14 04:02:00,1240.43,1241.83
2017-03-14 04:04:00,1240.25,1239.63
2017-03-14 04:05:00,1230.085,1236.18
2017-03-14 04:06:00,1235.0,1234.94
2017-03-14 04:07:00,1234.996,1234.73
2017-03-14 04:08:00,1239.679,1239.29
2017-03-14 04:09:00,1232.881,1235.55
2017-03-14 04:14:00,1236.979,1236.18
2017-03-14 04:31:00,1232.502,1231.66
2017-03-14 04:32:00,1232.507,1231.76
2017-03-14 04:33:00,1232.503,1231.74
2017-03-14 04:34:00,1232.501,1231.75
2017-03-14 04:35:00,1232.5,1231.74
2017-03-14 04:36:00,1230.007,1229.17
2017-03-14 04:37:00,1231.91,1230.26
2017-03-14 04:38:00,1230.047,1229.62
2017-03-14 04:39:00,1231.81,1231.89
2017-03-14 04:40:00,1230.005,1229.67
2017-03-14 04:41:00,1230.0,1230.22
2017-03-14 04:42:00,1229.98,1230.33
2017-03-14 04:43:00,1229.94,1231.07
2017-03-14 04:45:00,1234.459,1230.37
2017-03-14 04:47:00,1228.122,1230.72
2017-03-14 04:48:00,1228.121,1228.03
2017-03-14 04:49:00,1234.238,1233.41
2017-03-14 04:50:00,1227.432,1226.59
2017-03-14 04:55:00,1227.556,1226.71
2017-03-14 04:57:00,1233.839,1233.03
2017-03-14 04:58:00,1233.769,1232.93
2017-03-14 05:02:00,1228.024,1227.2
2017-03-14 05:05:00,1233.319,1232.48
2017-03-14 05:08:00,1233.159,1232.32
2017-03-14 05:11:00,1228.144,1227.31
2017-03-14 05:21:00,1230.0,1229.17
2017-03-14 05:23:00,1228.292,1227.56
2017-03-14 05:25:00,1228.316,1227.5
2017-03-14 05:27:00,1228.008,1227.17
2017-03-14 05:30:00,1231.99,1231.18
2017-03-14 05:33:00,1231.88,1232.22
2017-03-14 05:41:00,1228.157,1228.56
2017-03-14 05:42:00,1227.551,1227.99
2017-03-14 05:43:00,1229.22,1228.61
2017-03-14 05:44:00,1227.551,1228.43
2017-03-14 05:45:00,1227.551,1226.78
2017-03-14 05:46:00,1227.556,1226.84
2017-03-14 05:47:00,1227.561,1226.98
2017-03-14 05:49:00,1227.5,1229.6
2017-03-14 05:50:00,1230.689,1230.05
2017-03-14 05:51:00,1227.413,1226.97
2017-03-14 05:52:00,1230.65,1229.91
2017-03-14 05:53:00,1227.416,1226.79
2017-03-14 05:54:00,1227.417,1226.58
2017-03-14 05:56:00,1230.42,1228.44
2017-03-14 05:57:00,1227.414,1226.6
2017-03-14 05:58:00,1227.429,1226.66
2017-03-14 05:59:00,1225.043,1225.41
2017-03-14 06:00:00,1225.046,1224.29
2017-03-14 06:01:00,1225.052,1224.3
2017-03-14 06:02:00,1225.059,1224.25
2017-03-14 06:05:00,1225.042,1224.75
2017-03-14 06:06:00,1224.6,1224.85
2017-03-14 06:07:00,1224.6,1223.82
2017-03-14 06:08:00,1224.929,1224.91
2017-03-14 06:09:00,1224.89,1224.67
2017-03-14 06:10:00,1224.888,1224.06
2017-03-14 06:16:00,1224.6,1223.78
2017-03-14 06:17:00,1224.6,1224.54
2017-03-14 06:20:00,1224.24,1223.89
2017-03-14 06:23:00,1222.027,1221.31
2017-03-14 06:24:00,1222.003,1221.16
2017-03-14 06:25:00,1222.026,1221.47
2017-03-14 06:27:00,1222.996,1221.78
2017-03-14 06:28:00,1222.998,1222.17
2017-03-14 06:30:00,1222.999,1222.26
2017-03-14 06:31:00,1222.989,1222.73
2017-03-14 06:32:00,1222.0,1222.38
2017-03-14 06:36:00,1222.001,1221.16
2017-03-14 06:38:00,1222.275,1221.53
2017-03-14 06:39:00,1222.0,1221.27
2017-03-14 06:41:00,1226.634,1225.85
2017-03-14 06:45:00,1226.586,1225.77
2017-03-14 06:49:00,1225.001,1224.24
2017-03-14 06:50:00,1225.0,1224.46
2017-03-14 06:52:00,1223.25,1222.45
2017-03-14 06:53:00,1223.0,1222.16
2017-03-14 06:55:00,1223.34,1222.5
2017-03-14 06:59:00,1223.001,1222.24
2017-03-14 07:00:00,1220.002,1224.65
2017-03-14 07:02:00,1224.919,1224.18
2017-03-14 07:03:00,1220.5,1219.69
2017-03-14 07:04:00,1220.0,1219.76
2017-03-14 07:05:00,1223.309,1222.51
2017-03-14 07:13:00,1222.0,1222.82
2017-03-14 07:14:00,1223.001,1223.5
2017-03-14 07:15:00,1224.001,1223.8
2017-03-14 07:16:00,1224.837,1224.01
2017-03-14 07:17:00,1225.0,1224.21
2017-03-14 07:18:00,1227.0,1227.43
2017-03-14 07:21:00,1226.0,1225.34
2017-03-14 07:22:00,1230.259,1229.61
2017-03-14 07:25:00,1228.83,1228.12
2017-03-14 07:26:00,1227.1,1226.27
2017-03-14 07:30:00,1228.558,1227.87
2017-03-14 07:31:00,1227.1,1226.63
2017-03-14 07:32:00,1227.999,1226.56
2017-03-14 07:33:00,1227.947,1227.25
2017-03-14 07:37:00,1226.1,1225.67
2017-03-14 07:38:00,1225.6,1225.36
2017-03-14 07:39:00,1225.1,1224.73
2017-03-14 07:40:00,1223.6,1224.06
2017-03-14 07:41:00,1225.919,1224.04
2017-03-14 07:45:00,1225.1,1224.32
2017-03-14 07:48:00,1224.108,1223.35
2017-03-14 07:49:00,1224.101,1223.26
2017-03-14 07:52:00,1227.62,1225.16
2017-03-14 07:54:00,1224.101,1223.78
2017-03-14 07:55:00,1224.101,1223.37
2017-03-14 07:57:00,1227.368,1226.53
2017-03-14 07:58:00,1227.309,1226.48
2017-03-14 08:01:00,1227.119,1224.95
2017-03-14 08:03:00,1227.06,1226.23
2017-03-14 08:04:00,1224.11,1223.29
2017-03-14 08:05:00,1226.987,1226.17
2017-03-14 08:06:00,1226.986,1226.16
2017-03-14 08:08:00,1229.0,1228.25
2017-03-14 08:09:00,1230.25,1228.97
2017-03-14 08:10:00,1230.24,1229.85
2017-03-14 08:11:00,1230.23,1229.72
2017-03-14 08:13:00,1230.23,1229.48
2017-03-14 08:17:00,1230.18,1229.34
2017-03-14 08:18:00,1230.988,1229.78
2017-03-14 08:21:00,1224.509,1223.68
2017-03-14 08:22:00,1230.238,1229.41
2017-03-14 08:23:00,1224.514,1223.76
2017-03-14 08:25:00,1230.249,1229.42
2017-03-14 08:27:00,1224.655,1227.89
2017-03-14 08:31:00,1230.979,1230.14
2017-03-14 08:33:00,1230.92,1230.26
2017-03-14 08:35:00,1225.021,1224.18
2017-03-14 08:37:00,1229.99,1230.83
2017-03-14 08:38:00,1230.92,1230.1
