SYMBOL,DATE,OPEN,HIGH,LOW,VOLUME,CLOSE
PPL,7/7/2005,220.25,223.2,219.25,9427000,220.55
PPL,7/8/2005,219,224.85,219,10182600,223
PPL,7/11/2005,225,226.15,214.5,10823400,215
PPL,7/12/2005,216.5,216.5,204.25,9785200,204.25
PPL,7/13/2005,199.95,200.9,194.05,9828500,194.05
PPL,7/14/2005,192,197.7,186.4,11699300,188.5
PPL,7/15/2005,187.9,192,185.5,7776700,191.7
PPL,7/18/2005,191,195.15,187.5,7298300,187.5
PPL,7/19/2005,185.5,187,178.4,6455500,180.25
PPL,7/20/2005,180.25,187,180.25,4478300,186.25
PPL,7/21/2005,186.25,187.8,183.3,5058700,184
PPL,7/22/2005,184.5,185.4,176.6,9410100,184.45
PPL,7/25/2005,185.5,185.8,179.45,5211800,180.5
PPL,7/26/2005,180,180.8,176,6516100,177.25
PPL,7/27/2005,177,177,171.1,5018500,171.5
PPL,7/28/2005,171.5,175.85,168.2,6331300,168.7
PPL,7/29/2005,170.75,171.5,164.5,7457500,166.4
PPL,8/1/2005,168.95,169.7,167.1,2734300,169.3
PPL,8/2/2005,169.5,177.75,168.1,8904700,177.75
PPL,8/3/2005,177.75,185.65,177,14677300,181.25
PPL,8/4/2005,182.25,183.4,177.3,6652100,177.75
PPL,8/5/2005,172.1,175,171.2,7682900,173.9
PPL,8/8/2005,173.9,179,169.5,7534700,171.5
PPL,8/9/2005,173,173.25,164.6,6821400,165.2
PPL,8/10/2005,167,167.5,156.95,7286900,157
PPL,8/11/2005,157,158.25,151.5,10703600,152.55
PPL,8/12/2005,151.1,160.15,150.5,7170700,160.15
PPL,8/15/2005,161.55,163.25,157.55,8186800,161.2
PPL,8/16/2005,160,161.4,158.15,3310600,160.15
PPL,8/17/2005,159.5,160.85,158.7,1570200,159.55
PPL,8/19/2005,159.55,166.95,159.55,4169000,166.7
PPL,8/22/2005,174,175,172.85,4317500,175
PPL,8/23/2005,177,180.25,175,17065900,175.8
PPL,8/24/2005,175.5,176.25,167.1,12749000,167.5
PPL,8/25/2005,168.25,169.45,165,10373200,168.6
PPL,8/26/2005,169.5,171.2,167.55,12137200,170.05
PPL,8/29/2005,171,176.5,171,13727100,175.65
PPL,8/30/2005,177,178.5,174.7,11807000,175.9
PPL,8/31/2005,177,181.25,176,18637900,180.9
PPL,9/1/2005,182.1,185.25,180,24374300,180.8
PPL,9/2/2005,181.15,184.5,181.05,11089800,182.7
PPL,9/5/2005,183.6,185.2,181.6,11628200,183.5
PPL,9/6/2005,183.85,184.4,179.05,8177200,182.5
PPL,9/7/2005,182.5,187,181.6,20672200,184.95
PPL,9/8/2005,185,185.9,179.75,19920100,184.6
PPL,9/9/2005,185.9,188.2,183.25,12159200,184.05
PPL,9/12/2005,184.7,184.7,181.9,1867400,182.8
PPL,9/13/2005,180.75,183.9,180.5,3072500,181
PPL,9/14/2005,181.1,183.9,181,5955500,182.45
PPL,9/15/2005,183.15,186.05,182,15050700,184.45
PPL,9/16/2005,185.25,185.35,180,5965100,180.5
PPL,9/19/2005,180.5,183.45,176.75,7676500,183
PPL,9/20/2005,184,185,182.55,4224500,183
PPL,9/21/2005,183,192.15,182.25,28777300,192.15
PPL,9/22/2005,192.15,197.75,187.5,23285500,192.2
PPL,9/23/2005,193.25,195.2,190.75,16812300,193.1
PPL,9/26/2005,194.4,195.6,191.4,7213100,193.85
PPL,9/27/2005,194.9,197.3,193.6,12068000,195.5
PPL,9/28/2005,196.4,199.5,192.8,20225400,196.4
PPL,9/29/2005,196.95,199.7,195.5,16319100,196.75
PPL,9/30/2005,197.7,197.9,194.55,7050300,195.7
PPL,10/3/2005,195.7,199.2,195.55,12188500,197
PPL,10/4/2005,198.25,202.4,195.75,22675000,198.7
PPL,10/5/2005,200,208.6,199.7,38594900,208.6
PPL,10/6/2005,209.15,211,204.5,15943700,206.4
PPL,10/7/2005,207,207.2,203.55,3131300,204.5
PPL,10/10/2005,199,203.6,198.25,5787200,199
PPL,10/11/2005,199,205,199,2269200,203.9
PPL,10/12/2005,205.55,206.8,204,2261000,205.85
PPL,10/13/2005,206.6,207.5,203,1759800,203.3
PPL,10/14/2005,205.25,210.6,203.8,3922300,210.15
PPL,10/17/2005,214.9,214.9,209.3,1984500,209.55
PPL,10/18/2005,208,216.85,199,22412200,205.5
PPL,10/19/2005,209,212,206.05,12264600,210.25
PPL,10/20/2005,212,215.4,199.75,16477800,199.75
PPL,10/21/2005,196,199.5,189.8,8505200,189.8
PPL,10/24/2005,187.5,199.25,187.25,13627200,199.15
PPL,10/25/2005,200.5,202.3,189.2,15842400,197.1
PPL,10/26/2005,198.5,200,188.05,11625800,194
PPL,10/27/2005,195.25,202.2,192.5,15055400,200.7
PPL,10/31/2005,196,201,194,9941700,198.65
PPL,11/2/2005,202,203.45,200.5,8456900,201.9
PPL,11/7/2005,204,207.85,203.5,12682300,205.25
PPL,11/8/2005,205.5,210.35,204,18540100,207
PPL,11/10/2005,208,214.2,206.75,23539700,211.85
PPL,11/11/2005,212,213.4,207.25,6092900,209
PPL,11/14/2005,209,209.5,204.8,3429100,205.1
PPL,11/15/2005,204.75,210,204.75,8197300,208
PPL,11/16/2005,209.5,209.9,205.8,3205500,206
PPL,11/17/2005,206.2,207.25,204.2,1887300,204.6
PPL,11/18/2005,206,207.5,203.95,3716400,206.05
PPL,11/21/2005,207,207.5,204.1,1883800,204.25
PPL,11/22/2005,204,206.95,202,3868700,205.5
PPL,11/23/2005,206.5,207.25,204,3990800,204.65
PPL,11/24/2005,205.25,210,205,12169900,208
PPL,11/25/2005,209,210.15,207.4,10146400,207.85
PPL,11/28/2005,208.75,212.85,208.5,15441800,212.45
PPL,11/29/2005,213,213.5,209,6255000,209.4
PPL,11/30/2005,209.5,209.8,200.65,6334000,204.05
PPL,12/1/2005,205.05,206.2,202,3944200,204.95
PPL,12/2/2005,206,207.6,203.6,6744800,206.5
PPL,12/5/2005,207.7,209.4,207.1,7042400,207.95
PPL,12/6/2005,209,211.25,207.8,15221700,209.5
PPL,12/7/2005,210.75,211,207.1,5660400,207.8
PPL,12/8/2005,207.75,208.5,206.25,5747400,208
PPL,12/9/2005,208.6,213.2,208.6,24818400,209.9
PPL,12/12/2005,210.5,210.5,207.25,4727500,208.5
PPL,12/13/2005,209.7,210.2,207.5,2986200,207.65
PPL,12/14/2005,208.15,208.6,202.3,4642800,207
PPL,12/15/2005,209,209.75,207.6,4487700,208.5
PPL,12/16/2005,209.6,211.2,208.05,8803900,209.4
PPL,12/19/2005,210,211.3,207.5,5944800,208
PPL,12/20/2005,208,210.75,206.6,5474900,210.75
PPL,12/21/2005,212.4,212.4,209.4,5492500,210.25
PPL,12/22/2005,210.95,211.3,209.5,2648400,209.95
PPL,12/23/2005,209.5,211.7,209.5,6027000,210.9
PPL,12/26/2005,211,211.5,208,1688800,208.1
PPL,12/27/2005,208.1,210,207.25,2129100,209.3
PPL,12/28/2005,209.6,210.7,208,2901800,208.5
PPL,12/29/2005,209,211.4,208.5,5574100,210.1
PPL,1/2/2006,210.3,211.35,209.2,3108800,210.35
PPL,1/3/2006,211.2,211.5,210,2313200,210.5
PPL,1/4/2006,211.5,220.9,211.4,26573500,219.6
PPL,1/5/2006,221,221.7,217.5,8933300,218.05
PPL,1/6/2006,219.2,219.2,213.7,5527100,214.7
PPL,1/9/2006,215,218.4,213.25,9494700,216.5
PPL,1/16/2006,218.2,218.55,215.5,6428900,215.65
PPL,1/17/2006,216.75,217.65,215.05,5554200,215.55
PPL,1/18/2006,215.55,218.25,215.55,12375900,216.25
PPL,1/19/2006,216.95,216.95,213.45,4397000,214.1
PPL,1/20/2006,214.65,215.5,208,8180400,209
PPL,1/23/2006,210,212,209.5,4410200,209.95
PPL,1/24/2006,210,211.1,205.5,3371800,205.55
PPL,1/25/2006,204.5,206.5,200.55,2550500,203.25
PPL,1/26/2006,205,208.4,198.75,7040200,206
PPL,1/27/2006,207,216.3,206.1,24754400,215.6
PPL,1/30/2006,217.5,221.35,215.35,24199500,217.05
PPL,1/31/2006,217.55,224.8,217,33407000,220.4
PPL,2/1/2006,221.4,224.5,218,14830000,220.2
PPL,2/2/2006,221.6,221.7,216.7,5204800,216.7
PPL,2/3/2006,215.5,224.75,215.3,21821500,223.65
PPL,2/6/2006,223.65,228.5,223,26915800,226.9
PPL,2/7/2006,227,232.8,226.35,40260300,230
PPL,2/10/2006,231.5,235.5,229.5,35373100,235.5
PPL,2/13/2006,238.5,246.15,238.25,38223200,245.8
PPL,2/14/2006,247.5,258,240.1,51399400,245.5
PPL,2/15/2006,247.6,257.75,247.05,30348000,257.75
PPL,2/16/2006,262.5,268.35,260,28694000,262.95
PPL,2/17/2006,263,276.05,260,41613100,276.05
PPL,2/20/2006,279,285,276.05,22255700,277.4
PPL,2/21/2006,280,291.25,279.2,50155700,291
PPL,2/22/2006,295,295.25,280.05,31199300,286.5
PPL,2/23/2006,288,300.8,286,39053300,300.8
PPL,2/24/2006,302,306.7,294,38929700,301.9
PPL,2/27/2006,304,305.45,286.85,3388800,286.85
PPL,2/28/2006,272.55,298.4,272.55,17229200,298.1
PPL,3/1/2006,300,301.1,283.2,10040900,301
PPL,3/2/2006,295,301,291,4291400,295
PPL,3/3/2006,295.5,297.25,290,797200,295
PPL,3/6/2006,293,293,276.95,4718500,276.95
PPL,3/7/2006,264.5,275,263.25,9861800,274.75
PPL,3/8/2006,274.95,275.7,261.05,4099400,261.05
PPL,3/9/2006,260,262.8,248,10255000,261.1
PPL,3/10/2006,260,261.9,248.05,9146000,248.05
PPL,3/13/2006,255,258.95,235.65,6679300,235.65
PPL,3/14/2006,234.7,247.4,224,11881800,247.4
PPL,3/15/2006,245,252.7,237,12986800,239.8
PPL,3/16/2006,237.5,251.5,235.3,11677000,251.2
PPL,3/17/2006,250,263.5,248,20780500,262.75
PPL,3/20/2006,263.95,268.15,249.65,24099100,251.5
PPL,3/21/2006,253,255.85,246,13266600,251
PPL,3/22/2006,252,259,249,19620700,255.75
PPL,3/24/2006,258,268.5,255.7,29411900,268.5
PPL,3/27/2006,271,281.9,271,39009700,276
PPL,3/28/2006,276,279.4,272,18926600,274
PPL,3/29/2006,277.8,278.5,269,13544600,272
PPL,3/30/2006,272.9,276.85,268.05,22263900,275.1
PPL,3/31/2006,277.35,279.9,271,21899500,271.2
PPL,4/3/2006,272.75,275.95,270.2,14048000,273.5
PPL,4/4/2006,275,278.4,274.6,15815100,276.1
PPL,4/5/2006,277,277.4,269.5,6157900,269.8
PPL,4/6/2006,270.25,272.6,267.55,6041700,269.1
PPL,4/7/2006,270,277.4,269.25,19265200,275.75
PPL,4/10/2006,277,278,272,16492700,272.05
PPL,4/13/2006,269,274,269,8381900,273.9
PPL,4/14/2006,275.6,284,274.25,36407000,282
PPL,4/17/2006,284,296.1,284,38545600,296.1
PPL,4/18/2006,302,302.5,292.1,32373100,296.5
PPL,4/19/2006,297,299.8,281.7,20015900,291.5
PPL,4/20/2006,294,295.4,285,17617800,289
PPL,4/21/2006,288,289.95,274.8,14906200,281
PPL,4/24/2006,283.45,284.5,273,7745200,274.2
PPL,4/25/2006,273.5,277.25,267.8,10070900,277
PPL,4/26/2006,278,290.85,274.1,38292100,290
PPL,4/27/2006,290,292.9,277.1,19546200,282.5
PPL,4/28/2006,281.1,285.75,268.4,15725100,275
PPL,5/2/2006,275.5,280.6,275.5,10653200,279.4
PPL,5/3/2006,282,287.4,281.5,20697100,284.2
PPL,5/4/2006,285.4,285.8,278.25,13004600,281
PPL,5/5/2006,281.15,283.45,275.7,12441500,281.7
PPL,5/8/2006,281.95,285.7,278.95,17285800,285.05
PPL,5/9/2006,285.9,286.45,270.8,16963000,271.25
PPL,5/10/2006,272.9,274.35,264.1,14194200,270
PPL,5/11/2006,271,275.1,268.15,18004000,271.9
PPL,5/12/2006,272,276.5,270,13143400,270.95
PPL,5/15/2006,270.95,272,257.45,11032900,257.45
PPL,5/16/2006,257,259.5,244.6,9989100,244.6
PPL,5/17/2006,247,256.25,242.05,12759300,254.9
PPL,5/18/2006,254.5,254.5,242.2,19011100,243
PPL,5/19/2006,242.8,250.75,233.5,19797300,250
PPL,5/22/2006,251.45,251.45,242.55,12853800,248.75
PPL,5/23/2006,248.75,249,245,5185300,247.75
PPL,5/24/2006,247.9,256.8,246.25,18430200,256.2
PPL,5/25/2006,256.6,257.85,251.15,15906000,251.5
PPL,5/26/2006,251,253.25,241.7,16551700,244.5
PPL,5/29/2006,244.5,247,232.3,12173900,232.3
PPL,5/30/2006,230,236.1,220.7,17356400,232.75
PPL,5/31/2006,233,236,221.15,15908800,221.15
PPL,6/1/2006,224,231.75,222.3,15154900,230
PPL,6/2/2006,229.4,234.45,223.3,16524300,231.9
PPL,6/5/2006,232.25,233,229.5,4250700,230.25
PPL,6/6/2006,225.55,239.5,223,17413500,234.65
PPL,6/7/2006,234,235,222.95,10224000,222.95
PPL,6/8/2006,221.5,224.9,211.85,6544000,211.85
PPL,6/9/2006,202.7,218,201.5,12660100,210
PPL,6/12/2006,210.9,212.4,202,3766300,202.2
PPL,6/13/2006,201.5,203,192.1,4052000,192.1
PPL,6/14/2006,185.55,193,172.9,9743900,172.9
PPL,6/15/2006,170,181.5,165.1,7763800,181.5
PPL,6/16/2006,185.9,190.55,184.5,5530800,190.55
PPL,6/19/2006,195,200.05,194.5,10759200,200.05
PPL,6/20/2006,202.5,207.9,196.5,19896400,207
PPL,6/21/2006,203,208.8,200,14231500,205.3
PPL,6/22/2006,206.9,215.3,204.1,20198100,213.4
PPL,6/23/2006,214.3,222.75,212.75,14317900,219.25
PPL,6/26/2006,206,209.9,192.65,9148000,192.65
PPL,6/27/2006,189,196.8,183.05,9053600,183.05
PPL,6/28/2006,183,192.2,181.5,9232200,192.2
PPL,6/29/2006,198.9,201.8,198.8,2731300,201.8
PPL,6/30/2006,210.75,211.85,207,8084300,211.85
PPL,7/3/2006,211.6,212.5,201.3,8898500,202.1
PPL,7/4/2006,202.95,212.2,196.15,10802800,212.2
PPL,7/5/2006,211.95,216.45,206,19030100,215.8
PPL,7/6/2006,216.25,218.9,212.7,13753600,213.5
PPL,7/7/2006,213.45,217.9,210.5,10355700,210.75
PPL,7/10/2006,210.7,211.25,200.25,7170700,200.85
PPL,7/11/2006,200,206.6,198,5895800,205.25
PPL,7/12/2006,204.25,215.5,204.25,11456300,215.5
PPL,7/13/2006,217,225.35,216.75,23845100,221.2
PPL,7/14/2006,224,224.95,219,9766000,220.5
PPL,7/17/2006,218,222.25,215.4,6422000,220
PPL,7/18/2006,221.5,231,221.25,20837500,231
PPL,7/19/2006,229,237.8,228.5,23747500,234.2
PPL,7/20/2006,235.5,236.8,222.5,16304600,232.8
PPL,7/21/2006,229.95,244,229,25739400,240.5
PPL,7/24/2006,242.5,245.75,240.75,11911300,240.9
PPL,7/25/2006,241.6,246.95,240.5,19162900,246.95
PPL,7/26/2006,247.2,247.9,242.85,6417900,243.75
PPL,7/27/2006,243.8,250,243.7,20256000,247
PPL,7/28/2006,244,253.5,243.65,40570900,249.5
PPL,7/31/2006,251,261.95,251,23997000,261.95
PPL,8/1/2006,260,262.9,252.1,19183500,256.5
PPL,8/2/2006,255.75,261.65,253.65,17224300,255
PPL,8/3/2006,255,260.9,255,10658900,257
PPL,8/4/2006,258,261.25,257,12820900,257.75
PPL,8/7/2006,259.5,260,256,6289900,258
PPL,8/8/2006,259.1,263.9,259.1,16060000,261.35
PPL,8/9/2006,262.85,263.25,249,11951900,254.95
PPL,8/10/2006,256,257.5,242.5,10579800,248.5
PPL,8/11/2006,248.5,251.85,240.6,10496400,245.5
PPL,8/15/2006,247.25,248.6,243.9,3930300,244.5
PPL,8/16/2006,244.5,256.7,244,11380000,256.3
PPL,8/17/2006,258.5,261.35,251.65,25064900,256.25
PPL,8/18/2006,257,258.1,254.5,4105900,255.45
PPL,8/21/2006,257,257,248.5,4489400,251
PPL,8/22/2006,250,252,238.45,7971100,242
PPL,8/23/2006,243,244,237.75,5587000,243.2
PPL,8/24/2006,243.65,249.3,231.5,11414400,231.8
PPL,8/25/2006,231,236.5,220.25,9238100,220.25
PPL,8/28/2006,215,231.25,214.55,10751500,231.25
PPL,8/29/2006,231,236.7,228.5,14157200,235.4
PPL,8/30/2006,237.5,243.1,236,16545500,238
PPL,8/31/2006,238.95,241.75,235,16505100,241.6
PPL,9/1/2006,241.15,244.2,238.8,12915500,243.3
PPL,9/4/2006,244,245,240.5,8071400,241.3
PPL,9/5/2006,242,244.3,235.6,15703700,236.1
PPL,9/6/2006,236.1,238.8,235,3748200,236.15
PPL,9/7/2006,237.9,238,229.45,3703500,229.5
PPL,9/8/2006,228.7,234.5,224.5,7683700,234
PPL,9/11/2006,234.85,235.25,229.6,4119000,230.5
PPL,9/12/2006,234.75,241.65,234.25,10966800,240.05
PPL,9/13/2006,240.95,241.2,231.5,5765600,232.4
PPL,9/14/2006,232.9,234.7,228,5442800,231.75
PPL,9/15/2006,231,232.5,226.55,2944000,227
PPL,9/18/2006,229.55,229.55,220.25,3157200,220.5
PPL,9/19/2006,221,224.4,217.65,5098100,222
PPL,9/20/2006,221.8,226.75,221.5,8467700,225.7
PPL,9/21/2006,226,231.9,225.5,12834200,231.5
PPL,9/22/2006,233.5,238.3,232,16073000,232.5
PPL,9/25/2006,233.5,234,226,5388800,227.3
PPL,9/26/2006,228.9,231.5,228.05,7066000,230.8
PPL,9/27/2006,233,235.2,232,8972000,234.3
PPL,9/28/2006,237.7,238.5,234,11143600,235.25
PPL,9/29/2006,235.9,236.7,232.55,4615100,235
PPL,10/2/2006,233,237.6,233,7067600,234.5
PPL,10/3/2006,235,237,232.25,5892300,233
PPL,10/4/2006,231.7,238.4,230,9696700,237.55
PPL,10/5/2006,238.5,243,236.5,14417400,238
PPL,10/6/2006,238.9,243.9,236,14739700,241.7
PPL,10/9/2006,245.5,250,245.5,16487500,250
PPL,10/10/2006,251,251.9,247.1,11610500,248.15
PPL,10/11/2006,248,249.2,241.7,7732300,242.25
PPL,10/12/2006,240.6,244.75,239.6,7699500,244.25
PPL,10/13/2006,244,246.4,243,1073100,245
PPL,10/16/2006,244,245.5,242.75,755400,243.1
PPL,10/17/2006,243.95,251.25,243.95,3174700,250.9
PPL,10/18/2006,251.05,263.4,250.9,4499300,263.4
PPL,10/19/2006,266.5,273.25,266.5,4872700,270.05
PPL,10/30/2006,264.55,269.7,260.4,11478700,261.6
PPL,10/31/2006,261.8,261.8,255.25,11284200,255.5
PPL,11/1/2006,253,254.85,243,10811000,245.05
PPL,11/2/2006,246.25,249.5,242.5,7885900,246.35
PPL,11/3/2006,255.85,257,251.5,15917100,256.45
PPL,11/6/2006,256.75,257,247.2,7951000,249.9
PPL,11/7/2006,248.8,254.85,242.1,16593500,254.75
PPL,11/8/2006,255,255.15,248.1,9802800,249
PPL,11/10/2006,246,250.2,239.05,13323100,240.5
PPL,11/13/2006,244,244.9,241,6217500,242.5
PPL,11/14/2006,243.1,246.3,242.15,5433600,244.5
PPL,11/15/2006,245.25,246.6,241.15,4444100,242.05
PPL,11/16/2006,242.75,243.75,237.5,4563800,242.9
PPL,11/17/2006,243.9,247.1,234.85,7220000,237.9
PPL,11/20/2006,237.8,238.4,232,3209900,233
PPL,11/21/2006,232.25,240.9,232.25,5716700,239.9
PPL,11/22/2006,240.85,242.5,238,5311100,241.5
PPL,11/23/2006,243.5,248.5,243.5,8204400,248.35
PPL,11/24/2006,247.5,248.6,244.1,4126700,245.35
PPL,11/27/2006,245.35,246.9,243.5,2480000,243.8
PPL,11/28/2006,243.55,246.5,242,3424000,244
PPL,11/29/2006,243.55,244.9,237.2,2672700,238.4
PPL,11/30/2006,238.35,241.8,237,3715800,240.25
PPL,12/1/2006,236.1,236.7,228.25,7717700,231.1
PPL,12/4/2006,233.75,236.4,232.3,2919300,235.9
PPL,12/5/2006,236.5,244,236.5,6082500,243.5
PPL,12/6/2006,245.1,247.75,242.5,7989100,243.35
PPL,12/7/2006,244.35,244.4,240.1,2753800,240.85
PPL,12/8/2006,240,240.4,235.5,3225500,237.4
PPL,12/11/2006,237.8,239.25,233.75,2834600,238.95
PPL,12/12/2006,239.6,243,239,6912000,239.3
PPL,12/13/2006,239.7,243,238.6,4046200,242.5
PPL,12/14/2006,244,245.1,242,8470700,244.45
PPL,12/15/2006,244.1,244.5,241.5,4600700,242.75
PPL,12/18/2006,242.75,243.5,236.2,4676900,239.3
PPL,12/19/2006,239.3,240.85,227.5,10569400,230.5
PPL,12/20/2006,233,236,228.75,11459400,236
PPL,12/21/2006,235.4,237.15,228,6974500,230
PPL,12/22/2006,228.8,233.4,225,12285300,229.5
PPL,12/26/2006,230.1,234,226.3,5809400,233.95
PPL,12/27/2006,234.9,236.3,231.5,6504800,232.8
PPL,12/28/2006,232.8,233.75,230.4,3301300,231.6
PPL,12/29/2006,232.25,234.2,231.25,3027700,232
PPL,1/3/2007,232.1,234.65,231.6,1579100,234.45
PPL,1/4/2007,234.5,237.25,233.7,5088700,236.4
PPL,1/5/2007,236.15,236.2,232.15,2099400,234
PPL,1/8/2007,234,238.35,234,4253900,236
PPL,1/9/2007,239.5,241.4,237.7,10537700,239.6
PPL,1/10/2007,239.55,240,236.65,4792900,237
PPL,1/11/2007,235.8,239,234.1,7148500,236
PPL,1/12/2007,236.25,243,235,10305000,243
PPL,1/15/2007,243.4,250,243.4,16125400,246.6
PPL,1/16/2007,245.55,247.5,243.5,7960700,245.35
PPL,1/17/2007,245.4,247.5,243,14403600,247.5
PPL,1/18/2007,248,249.25,244.75,11201300,245.6
PPL,1/19/2007,246,246.9,243.15,6332300,245.7
PPL,1/22/2007,246.5,246.6,244.65,4381100,244.75
PPL,1/23/2007,245.5,248.6,245.25,8424700,245.25
PPL,1/24/2007,247.05,249.9,246.6,12075000,248.5
PPL,1/25/2007,250,260.9,249.5,40694900,260.9
PPL,1/26/2007,262.9,263.75,256.75,18821900,257.25
PPL,1/31/2007,259,260.5,256.25,11276600,257.25
PPL,2/1/2007,258.5,265.25,255.1,23965800,264.1
PPL,2/2/2007,263.55,272,262.4,38460700,271
PPL,2/6/2007,271.5,273.5,265.95,16421000,266.5
PPL,2/7/2007,266.05,275.9,261.7,31591400,274
PPL,2/8/2007,273.8,277.4,271.75,25464700,275.5
PPL,2/9/2007,276,277.75,266.15,15748600,270.55
PPL,2/12/2007,270.05,271.35,260.8,8637600,261.45
PPL,2/13/2007,259.25,267.7,257.1,14894800,264.5
PPL,2/14/2007,265.05,269.2,251.35,14385600,257.5
PPL,2/15/2007,258,261.4,255.05,7255900,258.5
PPL,2/16/2007,258.5,259.7,254.5,4498700,254.7
PPL,2/19/2007,254.2,264.5,252.5,11809300,263.5
PPL,2/20/2007,264.7,267.7,259.1,15151500,261
PPL,2/21/2007,259.9,265.9,256,18347800,265.4
PPL,2/22/2007,265.1,266.5,262.5,5411300,264.9
PPL,2/23/2007,265,267.4,262.6,10545000,264.75
PPL,2/26/2007,265,266,258.05,966100,260
PPL,2/27/2007,261,263,256.35,1919100,262.75
PPL,2/28/2007,260.95,260.95,256.55,1308800,257.9
PPL,3/1/2007,255.55,259.5,255.55,1048100,257
PPL,3/2/2007,259,261,257.5,1341100,258
PPL,3/5/2007,253.5,253.5,244.7,5194600,246.25
PPL,3/6/2007,249,251.4,238.5,6907300,242.5
PPL,3/7/2007,242.5,252,240.8,9854900,252
PPL,3/8/2007,252.6,258.7,250,13879100,257.5
PPL,3/9/2007,256,263.95,255.5,16344500,259.5
PPL,3/12/2007,258.9,262.7,256.5,10094200,261.25
PPL,3/13/2007,262,263.4,257.1,9907700,258
PPL,3/14/2007,258,258,249,7476100,250
PPL,3/15/2007,250,252.4,248.4,4331100,249.9
PPL,3/16/2007,250.9,254.5,250,8813300,252.5
PPL,3/19/2007,252.5,254.5,240.8,7557200,243
PPL,3/20/2007,245,248.95,241.2,5169800,247.8
PPL,3/21/2007,248.9,251.4,244.25,5189100,245.3
PPL,3/22/2007,245.3,246.85,244,1561900,244.5
PPL,3/26/2007,247,247.25,244.5,2557400,245
PPL,3/27/2007,245,247.75,244.8,3700300,245.9
PPL,3/28/2007,246.1,248.3,245,4053800,245.75
PPL,3/29/2007,245.3,246.55,241.5,2716800,243
PPL,3/30/2007,244.65,247.1,243.75,4678900,245.35
PPL,4/3/2007,245.5,248.4,244.8,5148100,248.15
PPL,4/4/2007,248.8,249.6,247,4211100,247.3
PPL,4/5/2007,247,255.5,245.85,15161300,255
PPL,4/6/2007,254.75,257.95,253.3,12714000,255.25
PPL,4/9/2007,255.8,256.3,251.6,5564000,254.25
PPL,4/10/2007,256,261.2,256,16974300,258.45
PPL,4/11/2007,259.15,262.5,257.65,13356100,261.7
PPL,4/12/2007,262.25,262.7,259,12591000,261
PPL,4/13/2007,262.5,263.5,261.5,10847200,261.9
PPL,4/16/2007,262.4,263.5,259.85,5516100,259.85
PPL,4/17/2007,260.7,261.2,256.5,6420800,257.95
PPL,4/18/2007,259,268.35,258.95,28225200,265.8
PPL,4/19/2007,266,271.35,265.5,26013000,265.8
PPL,4/20/2007,266,268,264,6257800,264.05
PPL,4/23/2007,263.9,265.15,261.3,3300500,263.5
PPL,4/24/2007,265,269,264.8,11327200,267
PPL,4/25/2007,268,269.75,263.75,10104500,264.75
PPL,4/26/2007,265.25,265.8,263.2,3496900,264.4
PPL,4/27/2007,264.5,266.35,263.5,3859800,263.55
PPL,4/30/2007,264,267.5,263.3,6751200,266.75
PPL,5/2/2007,267.8,269,266.25,9504300,268
PPL,5/3/2007,268.9,272.8,267.05,19227900,267.95
PPL,5/4/2007,268.95,270.65,267.55,8262200,268.95
PPL,5/7/2007,267.1,267.45,255.55,10516900,256
PPL,5/8/2007,256.6,261.4,254.6,6473000,260.5
PPL,5/9/2007,261.5,262,257.5,4400300,259.95
PPL,5/10/2007,259,259.7,255.5,2570400,256.95
PPL,5/11/2007,255.75,258.95,254,3418800,255.75
PPL,5/14/2007,249,255.45,249,3195000,254.7
PPL,5/15/2007,256,258.6,253.55,2887700,255.5
PPL,5/16/2007,256,257.25,247.95,3450200,252.1
PPL,5/17/2007,252.5,253.5,250,1641400,251.1
PPL,5/18/2007,252.25,255.4,252,3063100,254
PPL,5/21/2007,253.9,256.6,253.55,3454600,255.75
PPL,5/22/2007,256.7,258.85,256.5,3909800,257.75
PPL,5/23/2007,257.5,259.25,256.5,3937300,257.8
PPL,5/24/2007,260,261.9,259,5634800,259.5
PPL,5/25/2007,260.05,265.1,260.05,11482700,262.45
PPL,5/28/2007,263.25,265.95,262.6,6582700,263.5
PPL,5/29/2007,265,265,260.5,3411800,261.6
PPL,5/30/2007,262,264.2,260.05,3885500,260.95
PPL,5/31/2007,261.65,266.8,261.35,9461400,263.75
PPL,6/1/2007,265.4,266.8,261.75,8426800,262
PPL,6/4/2007,263.1,264.3,261,2269700,262.5
PPL,6/5/2007,263.5,269.15,262.3,13174500,268.75
PPL,6/6/2007,268.5,270.4,263,8705400,267.25
PPL,6/7/2007,267.75,268.7,263.9,4930500,264
PPL,6/8/2007,264.75,265,261.4,3879900,262
PPL,6/11/2007,264,266,262.65,4362100,266
PPL,6/12/2007,265.9,267.8,263,2556900,265
PPL,6/13/2007,264.5,267.8,262.05,6394300,266.05
PPL,6/14/2007,266.5,267.4,263.05,2740200,264.5
PPL,6/15/2007,263.95,264.9,261,2454400,262
PPL,6/18/2007,263,266.5,263,4021000,265.5
PPL,6/19/2007,266.2,269.5,264.6,8096300,264.75
PPL,6/20/2007,265,267.2,263.9,4164000,265.95
PPL,6/21/2007,265.75,266.8,264,1601800,264.5
PPL,6/22/2007,264.5,265.15,259.1,2353100,263
PPL,6/25/2007,263.4,264.85,261.5,1631900,263.7
