SYMBOL,DATE,OPEN,HIGH,LOW,VOLUME,CLOSE
OGDC,9/15/2016,142,142,139.8,1063500,140.01
OGDC,9/9/2016,142.98,143.99,142.5,812400,143.37
OGDC,9/8/2016,142.5,143,141.7,636800,142.5
OGDC,9/7/2016,140.11,142.5,140.1,982700,141.81
OGDC,9/6/2016,139.55,140.7,139.01,337300,140.02
OGDC,9/5/2016,138,141.7,137.38,1111200,139.79
OGDC,9/2/2016,139.15,139.94,137.11,935000,137.49
OGDC,9/1/2016,139.52,140.5,139.1,264700,139.98
OGDC,8/31/2016,141.9,141.9,139.9,994900,140.16
OGDC,8/30/2016,141.5,141.9,140.75,1022600,141.74
OGDC,8/29/2016,141.85,142.38,141.4,985500,141.59
OGDC,8/26/2016,142.87,142.87,141.75,1606700,142.18
OGDC,8/25/2016,142,142.65,141.51,659600,142.37
OGDC,8/24/2016,140.4,142.86,140.25,881000,141.82
OGDC,8/23/2016,139.75,141.5,139.62,749800,140.16
OGDC,8/22/2016,141.6,140.85,140.85,337600,140.7
OGDC,8/19/2016,142.85,143.1,141.5,947000,141.88
OGDC,8/18/2016,141.84,143,141.4,1686900,142.02
OGDC,8/17/2016,142.2,142.49,140.9,1507000,141.37
OGDC,8/16/2016,142.89,143,141.25,2389700,141.92
OGDC,8/15/2016,141.9,142,140.9,1196300,141.36
OGDC,8/12/2016,140,141.51,139.02,2129800,139.49
OGDC,8/11/2016,138.5,139.5,137.5,2522000,137.95
OGDC,8/10/2016,138.3,139.63,138.3,871300,138.97
OGDC,8/9/2016,137.4,139,137.35,2528200,138.49
OGDC,8/8/2016,135.49,137,135.49,631400,136.65
OGDC,8/5/2016,135.75,135.8,135.02,662800,135.44
OGDC,8/4/2016,136.26,136.89,134.35,1439500,134.89
OGDC,8/3/2016,136,136,134,2241900,134.25
OGDC,8/2/2016,136,137.69,134.52,2109100,136.63
OGDC,8/1/2016,137,138.6,136.51,1092900,136.75
OGDC,7/29/2016,137.02,137.02,135.75,1865200,136.52
OGDC,7/28/2016,139.4,140,137.83,1424900,138.2
OGDC,7/27/2016,139.2,140.5,138.7,803500,139.69
OGDC,7/26/2016,139.97,140.4,138.7,1593600,139.16
OGDC,7/25/2016,142.5,142.5,140.05,1750500,140.47
OGDC,7/22/2016,144.99,145.39,143,1595900,143.1
OGDC,7/21/2016,145.8,146.4,144.7,1438100,145.01
OGDC,7/20/2016,146,147,144.07,2857300,145.12
OGDC,7/19/2016,144.3,147.2,143.9,2453500,146
OGDC,7/18/2016,145.52,146,144.6,469000,144.96
OGDC,7/18/2016,145.52,146,144.6,469000,144.96
OGDC,7/15/2016,145.16,146.64,145.16,1084500,145.52
OGDC,7/14/2016,145.5,145.75,144,757900,145.42
OGDC,7/13/2016,145,146.99,144.51,3644500,145.47
OGDC,7/12/2016,141.3,145.46,141,6094200,144.87
OGDC,7/11/2016,137.8,142.95,136.8,3596600,141.06
OGDC,7/4/2016,138.75,140.4,138.27,1030800,139.94
OGDC,6/30/2016,140.75,141.2,137.55,1545800,138.07
OGDC,6/29/2016,138,140,137.7,1482100,139.75
OGDC,6/28/2016,133.5,138,133,1177700,136.68
OGDC,6/27/2016,135.05,135.5,132.95,1815900,133.38
OGDC,6/24/2016,139.8,139.8,134.85,6317600,135.81
OGDC,6/23/2016,141.4,142.6,140.8,1357500,141.94
OGDC,6/22/2016,143.6,143.94,141.55,1190600,142.01
OGDC,6/21/2016,144,144,142.8,636900,143.46
OGDC,6/20/2016,145.5,145.6,143.5,1826600,143.78
OGDC,6/17/2016,144.5,144.5,142.1,1352600,142.97
OGDC,6/16/2016,146.75,146.75,144.46,2250100,144.64
OGDC,6/15/2016,148.99,148.99,145,6042000,147.26
OGDC,6/14/2016,139.89,143.25,139.89,3234900,142.4
OGDC,6/13/2016,140.5,140.5,138.25,985600,139.88
OGDC,6/10/2016,144.11,144.4,140.75,977200,141.57
OGDC,6/9/2016,145.51,145.95,144.5,1177100,144.77
OGDC,6/8/2016,144.5,145.38,143.9,2226400,144.38
OGDC,6/7/2016,142.5,143.5,141.95,1953000,143.22
OGDC,6/6/2016,142.52,143.86,141.53,1489300,141.89
OGDC,6/3/2016,142.6,144.35,142,4335900,143.4
OGDC,6/2/2016,140.34,142.3,140.3,2094900,141.84
OGDC,6/1/2016,139,140.8,137.99,1311900,140.2
OGDC,5/31/2016,140.78,141.8,139,1959200,139.44
OGDC,5/30/2016,142.6,142.6,139.5,1697400,140.03
OGDC,5/27/2016,143,144,142.01,2535500,142.61
OGDC,5/26/2016,143.88,143.9,142,1657300,142.2
OGDC,5/25/2016,144,144.55,142,3100200,142.43
OGDC,5/25/2016,144,144.55,142,3100200,142.43
OGDC,5/24/2016,143.3,143.48,140.8,2219400,141.16
OGDC,5/23/2016,144.73,144.85,143.3,1126100,143.71
OGDC,5/20/2016,147,147.3,144.25,2314500,144.68
OGDC,5/19/2016,146.06,146.49,144.51,2246500,145.11
OGDC,5/18/2016,147.9,148.25,146.4,940200,146.93
OGDC,5/17/2016,146.5,148.7,146.5,5465800,146.83
OGDC,5/16/2016,143.9,145.28,142.7,2851600,144.64
OGDC,5/13/2016,143.78,143.78,141.9,1570400,142.56
OGDC,5/12/2016,143.5,144.65,142.6,4218300,143.26
OGDC,5/11/2016,142.8,142.99,140.5,1329100,141.06
OGDC,5/10/2016,140.75,142,140.01,1861700,141.41
OGDC,5/9/2016,141.5,143.7,141.5,2654700,142.3
OGDC,5/6/2016,142.5,143.25,139.45,4455700,139.82
OGDC,5/5/2016,137,141.86,137,7358000,141.8
OGDC,5/4/2016,135.21,137.67,133.2,8368900,135.11
OGDC,5/3/2016,128,135.3,127.65,11408300,134.67
OGDC,5/2/2016,130.78,130.78,128.46,1780700,128.86
OGDC,4/29/2016,132.5,132.6,130.75,4917200,131.34
OGDC,4/28/2016,128.5,131.49,128.5,6328300,130.07
OGDC,4/27/2016,122.75,126.98,122.75,6077500,126.81
OGDC,4/26/2016,120.1,124.7,119,10047500,120.94
OGDC,4/25/2016,119.25,120,118.25,1881200,119.52
OGDC,4/22/2016,118.99,121.69,118.1,4917700,119.34
OGDC,4/21/2016,119.25,122,118,10953800,118.75
OGDC,4/20/2016,116.6,117.45,115.5,1737300,116.71
OGDC,4/19/2016,115.5,117.28,115.5,1529600,116.57
OGDC,4/18/2016,115,115.75,114.03,1739400,115.43
OGDC,4/15/2016,117.51,118.6,116.52,1433000,116.87
OGDC,4/14/2016,117.86,118.2,117.11,1075300,117.93
OGDC,4/13/2016,119.5,119.75,117.8,2395300,118.22
OGDC,4/12/2016,117.25,118.3,116.1,1897800,117.67
OGDC,4/11/2016,117.85,118.24,116.56,2361400,116.84
OGDC,4/8/2016,116.5,117.55,115.9,1774200,116.71
OGDC,4/7/2016,117.5,117.65,116.1,1993500,116.41
OGDC,4/6/2016,115.25,116.2,114.56,2266700,115.73
OGDC,4/5/2016,114.85,114.85,113.55,1332500,113.78
OGDC,4/4/2016,114,115.6,113.25,1436800,115.37
OGDC,4/1/2016,114.7,115.5,114.01,903000,114.62
OGDC,3/31/2016,114.9,114.97,114.1,677900,114.44
OGDC,3/30/2016,115.01,115.49,114.4,757400,115.29
OGDC,3/29/2016,116.05,116.06,114.61,1055100,114.96
OGDC,3/28/2016,115.5,116.66,115.4,997900,116.01
OGDC,3/25/2016,116.49,116.65,115.51,980700,116.05
OGDC,3/24/2016,116,116.59,115.7,1894500,116.05
OGDC,3/22/2016,119.49,119.8,118.01,2818200,118.42
OGDC,3/21/2016,118.01,119.45,117,1767400,118.43
OGDC,3/18/2016,118.5,120.65,116.9,7568300,119.12
OGDC,3/17/2016,116.45,117.4,115.7,5262300,116.15
OGDC,3/16/2016,111.42,113.99,111.42,4040700,113.61
OGDC,3/15/2016,113.9,113.9,110.75,2727700,111.31
OGDC,3/14/2016,116.45,116.5,114,1723600,114.46
OGDC,3/11/2016,117.25,118.4,116.49,3631400,116.82
OGDC,3/10/2016,117.65,119.01,116.5,1637300,116.98
OGDC,3/9/2016,116,117,115.1,1966300,116.76
OGDC,3/8/2016,119,119.5,116.25,4025800,117.21
OGDC,3/7/2016,116.09,117.4,115.8,4409500,116.6
OGDC,3/4/2016,110.58,113.25,110.19,4191900,112.83
OGDC,3/3/2016,110.29,111.89,110.01,2232600,110.3
OGDC,3/2/2016,111,112.1,109.06,4004500,109.32
OGDC,3/1/2016,107.6,110.95,107.6,4880000,110.02
OGDC,2/29/2016,107,107.5,106.2,1589200,107.05
OGDC,2/26/2016,105.5,107.9,105,5420900,107.42
OGDC,2/25/2016,103.4,105.17,103.4,2958900,104.15
OGDC,2/24/2016,102.2,104.89,102.1,3814300,103.45
OGDC,2/23/2016,101,104.47,99.25,3253900,103.2
OGDC,2/22/2016,100.7,100.7,98.7,2114500,99.73
OGDC,2/19/2016,102.02,102.02,99.02,3281200,100.2
OGDC,2/19/2016,102.02,102.02,99.02,3281200,100.2
OGDC,2/18/2016,104.5,104.75,102.2,5218100,102.65
OGDC,2/17/2016,104,104.01,101.4,3060600,102.34
OGDC,2/16/2016,106.8,106.89,103.6,7532900,104.11
OGDC,2/15/2016,105.1,105.43,103.5,4269700,104.89
OGDC,2/12/2016,103.6,104.6,101.25,3469000,101.96
OGDC,2/12/2016,103.6,104.6,101.25,3469000,101.96
OGDC,2/11/2016,103.69,104.25,102.27,3270700,102.55
OGDC,2/10/2016,106,106.19,104.52,3715300,104.95
OGDC,2/9/2016,108.9,108.9,106.9,2306300,107.97
OGDC,2/8/2016,108.98,110.9,108.12,2482600,108.42
OGDC,2/4/2016,110.6,111.45,109.61,4088100,110.49
OGDC,2/3/2016,104.8,107.99,104.2,1983300,107.47
OGDC,2/2/2016,107.5,107.5,106.02,5925000,106.37
OGDC,2/1/2016,108.9,109.95,108.15,2579200,109.42
OGDC,1/29/2016,112.05,112.85,108.7,3492800,109.23
OGDC,1/29/2016,112.05,112.85,108.7,3492800,109.23
OGDC,1/28/2016,107.9,109.6,106.91,2757500,109.25
OGDC,1/27/2016,106.5,107.18,105,1749200,105.25
OGDC,1/27/2016,106.5,107.18,105,1749200,105.25
OGDC,1/26/2016,103.51,105.49,102.55,1824700,104.52
OGDC,1/25/2016,107,108.25,104.1,3456800,105.76
OGDC,1/25/2016,107,108.25,104.1,3456800,105.76
OGDC,1/22/2016,101.1,103.53,100.26,3076400,103.53
OGDC,1/21/2016,99.49,100.5,98.16,4903600,98.6
OGDC,1/20/2016,96.5,99,95.01,1496000,98.5
OGDC,1/19/2016,96.4,99.9,94.8,2737400,98.81
OGDC,1/19/2016,96.4,99.9,94.8,2737400,98.81
OGDC,1/18/2016,96,96.49,93.5,2974800,95.58
OGDC,1/18/2016,96,96.49,93.5,2974800,95.58
OGDC,1/15/2016,101.4,103.5,97.75,3872800,98.41
OGDC,1/14/2016,104,104,100,8948800,100.59
OGDC,1/13/2016,106.5,106.89,103.55,1132700,104.14
OGDC,1/12/2016,104,106.25,102.67,2356900,105.24
OGDC,1/11/2016,109.6,109.69,105.8,1457300,106.15
OGDC,1/8/2016,110.2,110.81,108.36,1279200,108.73
OGDC,1/7/2016,111,111.98,109.4,3367300,109.67
OGDC,1/6/2016,115.6,115.6,113.8,1227300,114.05
OGDC,1/5/2016,114.5,115.55,110.25,1104400,115.14
OGDC,1/4/2016,118.6,119,115.25,1863700,115.73
OGDC,1/1/2016,118,118.49,116.75,1005900,117.86
OGDC,12/31/2015,118.29,118.29,116.75,1145600,117.34
OGDC,12/30/2015,117.7,119.75,117.07,2558000,117.98
OGDC,12/29/2015,116.35,118.3,116.35,2037900,117.25
OGDC,12/28/2015,117.49,119,115.88,3527200,116.43
OGDC,12/23/2015,116.01,117.29,115.55,3322300,115.98
OGDC,12/22/2015,115.99,116.75,115.25,2910400,115.81
OGDC,12/21/2015,115.9,115.99,113.99,2655600,115.14
OGDC,12/18/2015,119.3,119.3,115.8,4695900,116.46
OGDC,12/17/2015,112.1,119.15,112.1,8400500,117.67
OGDC,12/16/2015,113.1,115.4,112.7,6600100,113.48
OGDC,12/15/2015,113.5,114.35,111.25,2462300,111.8
OGDC,12/14/2015,114,114,110.02,2294000,111.39
OGDC,12/11/2015,114.5,115.2,113.8,490900,114.66
OGDC,12/10/2015,115.75,116.45,115,639800,115.16
OGDC,12/9/2015,115.62,117.24,115,899300,115.78
OGDC,12/8/2015,114.7,116.6,113.25,1562000,114.56
OGDC,12/7/2015,117.5,117.89,115.67,1156700,116.21
OGDC,12/4/2015,119.65,121.2,118.8,938700,119.37
OGDC,12/3/2015,120.5,120.5,118.75,1148700,119.29
OGDC,12/2/2015,120.5,121.5,119.02,750500,121
OGDC,12/1/2015,120.25,121.75,118.62,646300,119.21
OGDC,11/30/2015,125,125.9,119.99,2073900,120.82
OGDC,11/27/2015,124.49,125.99,123.93,795800,125.2
OGDC,11/26/2015,125.2,125.9,123.5,828700,123.91
OGDC,11/25/2015,126.4,126.8,124.3,597900,124.88
OGDC,11/24/2015,127,127.75,125.5,700900,125.62
OGDC,11/23/2015,127.5,127.5,125.76,348700,126.1
OGDC,11/20/2015,128.1,128.75,127.25,291000,127.46
OGDC,11/19/2015,128.8,129.4,127.81,734500,128.37
OGDC,11/18/2015,132,132.88,129.5,607400,130.48
OGDC,11/17/2015,132.69,133.7,131.8,303200,132.01
OGDC,11/16/2015,132.51,133,131.5,429300,131.68
OGDC,11/13/2015,134.75,134.4,133.15,332600,133.43
OGDC,11/12/2015,135.44,136.4,134.01,294400,135.2
OGDC,11/11/2015,134.51,135.7,134.05,157400,135.33
OGDC,11/10/2015,136.51,137.2,135,529500,135.32
OGDC,11/9/2015,138.74,139,138,898500,138.27
OGDC,11/6/2015,137.5,139,137.5,506600,138.73
OGDC,11/5/2015,137.49,139.4,136.6,1475900,138.69
OGDC,11/4/2015,139.4,139.4,137.05,2810000,138.22
OGDC,11/3/2015,136.5,137.3,136,786800,136.97
OGDC,11/2/2015,138.69,139.5,136,467200,136.18
OGDC,10/30/2015,138.1,139.5,137.5,691500,137.95
OGDC,10/29/2015,137,138.95,136.95,1345000,138.43
OGDC,10/28/2015,134.18,134.8,133.73,1159700,134.12
OGDC,10/27/2015,135.25,135.95,134.56,651200,134.88
OGDC,10/26/2015,136.45,137,135.26,411900,136.44
OGDC,10/22/2015,137.98,138.95,136.61,257300,137.25
OGDC,10/21/2015,139,139,136.5,618800,137.38
OGDC,10/20/2015,137.7,139.32,136.5,693000,138.48
OGDC,10/19/2015,138.51,139.89,137.5,521700,137.94
OGDC,10/16/2015,135.1,140.31,133.51,2431700,138.62
OGDC,10/15/2015,138,138.8,134.5,481600,135.21
OGDC,10/14/2015,138.34,138.79,137.11,505200,137.92
OGDC,10/13/2015,138.8,139.5,137.75,1103600,137.99
OGDC,10/12/2015,139.9,142.8,138.12,1879800,141.85
OGDC,10/9/2015,135.01,138.5,135,1493200,137.8
OGDC,10/8/2015,133.9,133.9,131.6,736700,132.25
OGDC,10/7/2015,134,135.45,132.6,1181500,134.49
OGDC,10/6/2015,128,131.7,128,1043000,130.67
OGDC,10/5/2015,129.5,130,125.5,876500,126.37
OGDC,10/2/2015,129.92,129.92,127.01,509800,128.81
OGDC,10/1/2015,125.99,129,125,1615600,128.97
OGDC,9/30/2015,123.9,126.5,122.5,1529200,124.67
OGDC,9/29/2015,126.95,127,121.15,1189700,122.84
OGDC,9/28/2015,128.95,129,127,345300,127.24
OGDC,9/23/2015,128.99,130.66,127.5,3199200,128.04
OGDC,9/22/2015,132,133.49,127.5,1004300,128.69
OGDC,9/21/2015,134,134,130.11,497300,131.25
OGDC,9/18/2015,140.35,140.35,132.75,1576200,133.6
OGDC,9/17/2015,143.5,144.94,139,661000,139.39
OGDC,9/16/2015,140.99,141.7,140.3,205900,141.08
OGDC,9/15/2015,141.5,142,137.51,538900,139.6
OGDC,9/14/2015,142.5,142.7,140.52,77700,141.35
OGDC,9/11/2015,144,146,141.5,564300,142.11
OGDC,9/10/2015,140.05,144.5,139.95,910700,142.48
OGDC,9/9/2015,141.1,144.95,139.5,909400,143.18
OGDC,9/8/2015,136,140,133.3,1208000,138.87
OGDC,9/7/2015,142.8,142.8,135.37,1325900,136.92
OGDC,9/4/2015,145.5,145.5,141.15,608500,142.49
OGDC,9/3/2015,146.5,147.99,144,820800,144.93
OGDC,9/2/2015,143,146,142,887000,144.74
OGDC,9/1/2015,148,150.96,145.1,2576700,148.09
OGDC,8/31/2015,141,143.86,139.01,2606400,143.78
OGDC,8/28/2015,135.8,137.43,134.53,3208400,137.01
OGDC,8/27/2015,128.99,132.95,128,4173200,130.89
OGDC,8/26/2015,129.9,130.4,125.01,4297300,127.84
OGDC,8/25/2015,135,137.5,128.46,3953400,128.96
OGDC,8/24/2015,138.11,140,135.22,416200,135.22
OGDC,8/21/2015,147,147,141.51,512200,142.33
OGDC,8/20/2015,148.6,148.6,144.04,770600,145.78
OGDC,8/19/2015,149.25,150,148.52,1032900,149.13
OGDC,8/18/2015,151.98,152,147,582500,148
OGDC,8/17/2015,158.3,158.3,150.8,929500,151.26
OGDC,8/13/2015,158.5,159.45,155.81,330700,156.98
OGDC,8/12/2015,160.4,160.64,157,451100,157.53
OGDC,8/11/2015,161,161.5,160,627600,160.64
OGDC,8/10/2015,162.12,162.5,159.11,261500,160.32
OGDC,8/7/2015,161.51,164,161.51,56200,162.04
OGDC,8/6/2015,163.55,164.88,162,908000,162.43
OGDC,8/5/2015,161.99,164.44,160.7,2412700,163.43
OGDC,8/4/2015,162,162,160.5,594300,161.39
OGDC,8/3/2015,162,162.5,161.01,302000,162.46
OGDC,7/31/2015,166.39,166.5,162.31,309100,162.94
OGDC,7/30/2015,164.5,167.56,164.01,929500,164.85
OGDC,7/29/2015,158.46,162.74,157.95,1626400,162
OGDC,7/28/2015,157.14,160.5,155.99,488300,156.34
OGDC,7/27/2015,160.95,160.95,155.75,409800,157.14
OGDC,7/24/2015,160.51,161.49,160.15,246700,160.72
OGDC,7/23/2015,163.7,163.7,159.49,635400,161.65
OGDC,7/22/2015,166,166,161.9,277500,162.7
OGDC,7/16/2015,170.5,171,164.51,384900,165.92
OGDC,7/15/2015,170.15,172.9,169.2,269200,169.55
OGDC,7/14/2015,177.25,177.25,168.08,1425600,168.56
OGDC,7/13/2015,178.1,178.49,175.2,51200,176.92
OGDC,7/10/2015,176,177.9,176,67600,176.7
OGDC,7/9/2015,177.01,177.5,174.16,152100,176.02
OGDC,7/8/2015,178.9,178.9,175,78500,177.03
OGDC,7/7/2015,178,178,175.5,404500,176.29
OGDC,7/6/2015,182.01,182.01,178.8,353100,179.97
OGDC,7/3/2015,183,183.99,182,50300,183.5
OGDC,7/2/2015,180.61,183.98,180.6,242100,183.05
OGDC,7/1/2015,180,182.5,180,117600,181.82
OGDC,6/30/2015,177.49,181,177,481100,179.24
OGDC,6/29/2015,177.99,178.59,175.5,281700,176.88
OGDC,6/26/2015,182,182,177.5,387400,178.21
OGDC,6/25/2015,185.9,185.9,181.08,297900,182.42
OGDC,6/24/2015,191.95,191.95,185.5,237200,186.17
OGDC,6/23/2015,191.01,192.44,187.51,238400,188.51
OGDC,6/22/2015,193.4,193.4,190,105800,191.85
OGDC,6/19/2015,193.5,194.99,191.5,770800,193.84
OGDC,6/18/2015,191.75,193.9,191.51,229000,193.45
OGDC,6/17/2015,191.99,191.99,190.5,472000,190.7
OGDC,6/16/2015,193.05,194,191.2,59000,191.33
OGDC,6/15/2015,191.26,195.2,190.01,1535800,193.55
OGDC,6/12/2015,196.1,196.1,192.8,550600,194.83
OGDC,6/11/2015,190,197,188.01,697600,195.87
OGDC,6/10/2015,188.76,191,188,324600,189.24
OGDC,6/9/2015,186.81,188.39,186.5,212500,187.58
OGDC,6/8/2015,184,189.5,184,625400,187.21
OGDC,6/5/2015,189,189,187,272600,187.52
OGDC,6/4/2015,188.9,190,188.5,522200,189.51
OGDC,6/3/2015,191.94,192,188.5,497000,189.07
OGDC,6/2/2015,186.4,192.25,186,1433700,189.71
OGDC,6/1/2015,186,187,184.24,483300,185.65
OGDC,5/29/2015,187.15,187.15,183.6,1566700,184.73
OGDC,5/28/2015,188.1,189.2,185.68,1444700,185.98
OGDC,5/27/2015,190,190,186.94,657300,189.29
OGDC,5/26/2015,194,194.9,189.38,162600,189.99
OGDC,5/25/2015,186.99,194.5,185.06,418700,191.92
OGDC,5/22/2015,186.99,186.99,182,113200,185.82
OGDC,5/21/2015,186,187.6,180.12,84600,184.15
OGDC,5/20/2015,185.01,187.39,184.13,875000,186.04
OGDC,5/19/2015,188.95,190,185.56,652100,186.04
OGDC,5/18/2015,186.76,189,185.51,282700,186.62
OGDC,5/15/2015,189.55,190,186.53,342300,187.06
OGDC,5/14/2015,191.99,191.99,188.5,452100,189.55
OGDC,5/13/2015,192,192.5,189,566800,189.99
OGDC,5/12/2015,185.11,190.98,185.11,394800,190.03
OGDC,5/11/2015,192.5,192.5,183,843200,187.83
OGDC,5/8/2015,192,192,188.7,961800,190.01
OGDC,5/7/2015,191.84,196,189.5,870700,194.43
OGDC,5/6/2015,185.49,191.34,185.49,1442900,191.31
OGDC,5/5/2015,182.6,182.97,180.91,438000,182.23
OGDC,5/4/2015,182.97,184.99,182,296200,182.55
OGDC,4/30/2015,183,183.48,180.1,263900,182.84
OGDC,4/29/2015,182,182.88,181.01,570500,181.86
OGDC,4/28/2015,183.49,183.49,180.68,103000,181.58
OGDC,4/27/2015,185,185.5,182,1893200,183.14
OGDC,4/24/2015,181.5,184.4,181.5,1178000,183.93
OGDC,4/23/2015,182,185,178,1209200,179.79
OGDC,4/22/2015,180.5,182.8,179.7,403800,180.71
OGDC,4/21/2015,184.5,184.5,180.1,181400,181.03
OGDC,4/20/2015,187.89,188.5,184.25,837900,184.77
OGDC,4/17/2015,181.4,186.9,179,958400,185.2
OGDC,4/16/2015,179,181.86,178.99,2406700,180.67
OGDC,4/15/2015,176,177.5,174.5,1577100,176.83
OGDC,4/14/2015,174.99,175.5,173.5,359000,174.18
OGDC,4/13/2015,174.6,176.5,173.11,1267100,174.35
OGDC,4/10/2015,176.11,179,174.6,1819100,175.29
