SYMBOL,DATE,OPEN,HIGH,LOW,VOLUME,CLOSE
PSO,4/6/2004,285.55,285.55,283,4694900,283.4
PSO,4/7/2004,283.95,285.85,283.35,3852000,283.5
PSO,4/8/2004,284.35,287.4,283.5,11594100,285.75
PSO,4/9/2004,283,285.5,282.5,4666800,284.05
PSO,4/12/2004,285,285.5,283.45,1938600,284.2
PSO,4/13/2004,284,285,282,3664900,283
PSO,4/14/2004,283.5,283.5,280.25,2774900,281.25
PSO,4/15/2004,282,285.75,281.95,10978000,284.5
PSO,4/16/2004,285.5,289.5,284.1,13274800,286
PSO,4/19/2004,287.4,287.8,283.75,3007300,284
PSO,4/20/2004,283.9,284.75,282,3918600,282.55
PSO,4/21/2004,283.25,284.45,271.25,8820700,276
PSO,4/22/2004,275.5,279,273.4,4678500,279
PSO,4/23/2004,279,279.9,271,4926000,272
PSO,4/26/2004,269,275.25,269,4928600,274.75
PSO,4/27/2004,275.5,276.8,268.05,7239600,270.5
PSO,4/28/2004,270.15,270.5,266.2,3365200,267.85
PSO,4/29/2004,270,272.5,267.5,4367900,269.9
PSO,4/30/2004,270.5,271.65,269.5,2918300,271
PSO,5/4/2004,272,273.5,271.25,2865700,271.65
PSO,5/5/2004,271.5,271.9,269.55,2459500,270
PSO,5/6/2004,270,273,270,1821900,270.3
PSO,5/7/2004,270.6,271.8,268.7,3604800,270.75
PSO,5/10/2004,271.5,271.5,269,1535500,269.1
PSO,5/11/2004,268.25,270,267.6,1251900,268.2
PSO,5/12/2004,269.65,269.65,263.1,2475300,263.5
PSO,5/13/2004,262.7,267.4,259.5,5717400,266.95
PSO,5/14/2004,266.55,270.45,266,8199600,270.2
PSO,5/17/2004,270.9,271,267,4919900,268
PSO,5/18/2004,268,268.4,265.7,2423800,267
PSO,5/19/2004,267,271.8,267,7371900,270.95
PSO,5/20/2004,271.25,272.2,269,3091300,269
PSO,5/21/2004,269.1,272.5,268.5,8448900,270.4
PSO,5/24/2004,271.2,271.2,268.7,2375800,269
PSO,5/25/2004,269.4,269.85,268.2,1698400,268.9
PSO,5/26/2004,269.45,270.5,269.1,1983200,269.65
PSO,5/27/2004,268.4,269.75,268.25,1657400,268.9
PSO,5/28/2004,269.4,269.6,268.45,892500,266.5
PSO,5/31/2004,266,266.75,264.75,1632600,265.55
PSO,6/1/2004,263.6,264.9,260.9,2478400,261.9
PSO,6/2/2004,262.35,263.2,259.5,2980300,259.9
PSO,6/3/2004,259.5,261,251.1,472100,253.5
PSO,6/4/2004,258,261,257.8,161000,260.7
PSO,6/7/2004,258,259.5,256.55,142300,258
PSO,6/8/2004,258,261,257.8,161000,260.5
PSO,6/9/2004,261.25,261.3,257.1,153900,259
PSO,6/10/2004,256.9,257.15,252.25,1148400,254.5
PSO,6/11/2004,255.05,255.8,253.8,809300,255.8
PSO,6/14/2004,243.05,250.9,243.05,2041000,247.85
PSO,6/15/2004,250,254.95,248.2,4550500,253.6
PSO,6/16/2004,254,261.4,252.35,9926000,259.55
PSO,6/17/2004,259.7,260.6,253.5,5425700,253.95
PSO,6/18/2004,255,257.25,248.05,7504500,256.1
PSO,6/21/2004,257,258.35,248.3,10933400,251
PSO,6/22/2004,252,253.65,249.25,3125500,250.45
PSO,6/23/2004,251.75,252.9,248.6,6316600,252.25
PSO,6/24/2004,252.95,254.85,252,6332500,254.05
PSO,6/25/2004,253.75,255.35,252,6961600,252.25
PSO,6/28/2004,254,259.5,253.5,10216200,259.25
PSO,6/29/2004,259.5,260.2,257.1,6071400,257.9
PSO,6/30/2004,259,259,256.55,3380900,256.75
PSO,7/1/2004,257,259,255.9,3411900,257.1
PSO,7/2/2004,257,258.4,256.25,1962400,256.8
PSO,7/5/2004,257.5,257.65,255.8,1233700,256
PSO,7/6/2004,256.5,257,254.8,917600,255.25
PSO,7/7/2004,255.5,257.65,255,2004500,256
PSO,7/8/2004,256.45,257.4,255.55,1364100,255.7
PSO,7/9/2004,256.5,256.8,255.3,891800,256.65
PSO,7/12/2004,258,273.75,258,23323400,272
PSO,7/13/2004,272.5,273,267.1,9778700,267.9
PSO,7/14/2004,268.25,272.45,268.25,11931300,269
PSO,7/15/2004,269.8,271.7,267.1,8623700,270.2
PSO,7/16/2004,269.5,272.7,267.8,12725300,270.65
PSO,7/19/2004,272.25,273.75,271.25,10323900,271.9
PSO,7/20/2004,272.1,273.45,271.5,5415900,273
PSO,7/21/2004,273.5,275.2,273.25,7172500,274
PSO,7/22/2004,275.5,276.7,273.6,5985900,273.75
PSO,7/23/2004,273.4,273.5,271.2,3160900,271.55
PSO,7/26/2004,271.95,272,268.25,2085800,268.75
PSO,7/27/2004,268.5,269.45,259.8,9105400,263.05
PSO,7/28/2004,264.15,264.8,260.75,6548600,263.25
PSO,7/29/2004,263.5,264.55,256.9,9541500,257.25
PSO,7/30/2004,257.8,258.25,254,4040100,256
PSO,8/2/2004,255,255.5,252.75,2868800,253
PSO,8/3/2004,252.5,255.25,252.5,1921900,254.8
PSO,8/4/2004,256,259.2,255.5,4524800,257.45
PSO,8/5/2004,258,258.25,254.95,1668200,255.05
PSO,8/6/2004,256,257.6,254.3,2020900,257.5
PSO,8/9/2004,256.9,258.4,256.4,1367700,257
PSO,8/10/2004,258,261.9,257.25,6186000,258.35
PSO,8/11/2004,259,259.7,257.5,1266500,257.8
PSO,8/12/2004,258,258.3,256.25,1542600,257.25
PSO,8/13/2004,257.8,258.15,256.75,1013700,257.5
PSO,8/16/2004,257.9,257.9,256.5,772500,256.6
PSO,8/17/2004,256.5,258.4,256.4,1358800,257.7
PSO,8/18/2004,258.15,260.4,258,4500900,259.4
PSO,8/19/2004,260.75,261,257.05,2570100,257.2
PSO,8/20/2004,257.4,262.7,256.6,10949800,261.75
PSO,8/23/2004,262,262.15,259.95,3056800,260.15
PSO,8/24/2004,260.65,262.65,260.5,6015100,260.75
PSO,8/25/2004,261,261.6,257.8,3173800,259.1
PSO,8/26/2004,259.4,259.9,258.6,1175000,259.35
PSO,8/27/2004,259.75,260.95,258.9,3047700,259.65
PSO,8/30/2004,259,259.7,257.25,1017300,257.7
PSO,8/31/2004,257.75,258.15,253.9,2266000,256.85
PSO,9/1/2004,257.2,257.65,256.3,900100,256.85
PSO,9/2/2004,256,258.15,255.8,1370900,257.9
PSO,9/3/2004,258.35,258.35,255.25,1573000,255.7
PSO,9/6/2004,257.1,257.1,253.2,174500,254
PSO,9/7/2004,253,254.9,252.7,124900,254
PSO,9/8/2004,254.5,256.5,254,103900,254
PSO,9/9/2004,255,255,253.5,86000,253.5
PSO,9/10/2004,254,254.25,253,23600,254.25
PSO,9/13/2004,246.75,248.9,244.05,570400,245.5
PSO,9/14/2004,245.5,245.7,240,2138600,243.45
PSO,9/15/2004,243.45,243.45,238,2443400,240
PSO,9/16/2004,241.6,242.75,241,1553700,242
PSO,9/17/2004,242.45,244,238.75,2586200,242.5
PSO,9/20/2004,242.5,244,241.5,1498000,241.65
PSO,9/21/2004,242.4,242.75,239.75,1679700,240.25
PSO,9/22/2004,240,240.7,238.35,1204000,239
PSO,9/23/2004,239.4,244.75,239,7902700,243.65
PSO,9/24/2004,244.45,247.15,243.75,7689800,245.5
PSO,9/27/2004,246.1,249.75,245.6,6854600,249.4
PSO,9/28/2004,251,251.6,247.65,7547800,247.75
PSO,9/29/2004,248,251,247.9,4372300,250
PSO,9/30/2004,250.45,252.75,250,6141100,250.3
PSO,10/1/2004,250.3,251.5,247.85,4385100,249.5
PSO,10/4/2004,250.9,255.5,249.9,12213900,254.1
PSO,10/5/2004,254.6,254.75,252.65,4161700,253.75
PSO,10/6/2004,254.8,258.45,254.25,10270100,257.8
PSO,10/7/2004,257,260.4,256.9,10899800,258
PSO,10/8/2004,258.5,262.2,257.5,13553600,261
PSO,10/11/2004,260.85,262.8,260.7,8104400,261.6
PSO,10/12/2004,262,265.3,261.8,12022400,264.65
PSO,10/13/2004,265.3,267.25,265.25,7929000,265.85
PSO,10/14/2004,266.25,266.5,264,6048700,264.8
PSO,10/15/2004,265.45,265.45,262.05,2785500,262.7
PSO,10/18/2004,262.85,262.85,258.4,3039300,258.5
PSO,10/19/2004,258.15,264.95,257.65,11669100,264.4
PSO,10/20/2004,265.55,267.35,263.8,11893500,265.95
PSO,10/21/2004,265.4,266.6,261.5,8581200,262.6
PSO,10/22/2004,262.15,264.25,261.2,5564800,263.55
PSO,10/25/2004,265.5,265.9,261.6,8182900,262
PSO,10/26/2004,262.75,263.25,258.7,4791400,259.45
PSO,10/27/2004,259.5,260.65,257.95,2568200,259
PSO,10/28/2004,259.25,259.25,257.65,2044300,258.25
PSO,10/29/2004,258.05,258.7,256.5,2881300,257.25
PSO,11/1/2004,257.3,258.45,255.25,1941900,255.3
PSO,11/2/2004,256.35,260.65,255.2,5545500,260
PSO,11/3/2004,260.5,263.95,260.2,10097500,260.5
PSO,11/4/2004,262.5,263.6,261,7230600,261.5
PSO,11/5/2004,261.95,263.5,261.1,5987000,263
PSO,11/8/2004,264,264.25,262.5,2497400,263.15
PSO,11/10/2004,263.25,264,261.9,3960700,263.85
PSO,11/12/2004,264,264.7,263.1,2870600,263.65
PSO,11/18/2004,264.15,269.75,262.85,25520700,268
PSO,11/19/2004,268.1,268.7,266.25,7865000,266.65
PSO,11/22/2004,265,265.9,262.75,7164500,263.15
PSO,11/23/2004,263.65,264.6,261.9,5809700,262.9
PSO,11/24/2004,263.25,265.3,263,7984400,264.3
PSO,11/25/2004,264.5,266.8,263.65,12613500,265.65
PSO,11/26/2004,265.25,267.7,265.25,10608800,266.6
PSO,11/29/2004,266.9,268.7,266.3,9599900,267.1
PSO,11/30/2004,267.5,269.2,267.25,13618200,268.6
PSO,12/1/2004,268.5,268.5,266.55,5330200,267.2
PSO,12/2/2004,267.6,267.6,265,4471900,265.6
PSO,12/3/2004,265.5,266.5,265.05,2882100,265.85
PSO,12/6/2004,265.3,270.5,265.3,18371000,270.25
PSO,12/7/2004,270.1,272.5,268.85,17382500,271.25
PSO,12/8/2004,271,273.5,270.55,17263900,272.05
PSO,12/9/2004,272.2,275.1,272.2,19572800,274.25
PSO,12/10/2004,274.9,275.75,269,14193600,272.1
PSO,12/13/2004,271,272.95,270.65,9165400,271.5
PSO,12/14/2004,271.5,272.3,270.5,3095400,271
PSO,12/15/2004,271.5,272.8,270.9,5102400,272.5
PSO,12/16/2004,277.5,277.8,274.5,10800000,274.5
PSO,12/17/2004,274.5,275.7,273.5,5512900,275.05
PSO,12/20/2004,275.9,277.4,275.3,12440700,277
PSO,12/21/2004,277.05,277.4,275.8,5188400,276.15
PSO,12/22/2004,275.8,278.9,275.8,13278300,277.75
PSO,12/23/2004,278.5,285.25,277.8,26472200,280.4
PSO,12/24/2004,280.5,283.25,279.4,15026500,282
PSO,12/27/2004,283,284.7,281.75,16031400,282.95
PSO,12/28/2004,283.4,284.35,281.25,8041600,282.55
PSO,12/29/2004,283.55,286.25,283,11944300,283.2
PSO,12/30/2004,284,285.75,282.05,12160200,283.5
PSO,12/31/2004,281,290.25,281,26853000,286.75
PSO,1/3/2005,288.35,289.7,286.55,11699100,286.95
PSO,1/4/2005,287,290.6,287,15625000,289.7
PSO,1/5/2005,291.5,307.9,291.4,64514600,303.25
PSO,1/6/2005,304.2,309.7,304,29406800,307.5
PSO,1/7/2005,307.5,308.35,292.15,17937900,299
PSO,1/10/2005,302.75,318.4,295.25,65701800,315
PSO,1/11/2005,315.95,329,315.5,59211800,328.75
PSO,1/12/2005,330,330,320,28697200,324.9
PSO,1/13/2005,325.9,326,308.7,26752200,311
PSO,1/14/2005,316,324.75,312.1,34079200,321.8
PSO,1/17/2005,322.5,323,318.1,8849400,320.65
PSO,1/18/2005,321.55,321.8,317.75,4588000,318.15
PSO,1/19/2005,319.45,323.8,318.4,11999500,321.05
PSO,1/24/2005,323.5,332.75,322.1,33657900,327.1
PSO,1/25/2005,328.5,329.25,322,11320800,323.95
PSO,1/26/2005,324.65,326.35,318.5,9177900,321.8
PSO,1/27/2005,321,324.35,316.75,14292400,317.8
PSO,1/28/2005,317.5,318.9,303,12591900,305
PSO,1/31/2005,304,312.4,304,17784000,310.6
PSO,2/1/2005,314,316,313,10125400,315.2
PSO,2/2/2005,319,321.4,316.65,6898500,317.7
PSO,2/3/2005,319,322.55,318.5,12106600,319.5
PSO,2/4/2005,320,322.05,318.5,10183000,321.9
PSO,2/7/2005,324,327,323,16968200,325.5
PSO,2/8/2005,326.8,335.5,326.5,37242800,332.25
PSO,2/9/2005,334.25,343.5,330.9,40735000,342.5
PSO,2/10/2005,342.8,344.3,338,17839600,339.95
PSO,2/11/2005,340,347.8,339.95,20682100,342.75
PSO,2/14/2005,343.3,345.2,341.05,7816100,342.05
PSO,2/15/2005,342.6,364,338.8,54323700,359.75
PSO,2/16/2005,359.45,372.5,357.5,47753600,362.8
PSO,2/17/2005,365,369.9,363.5,18440500,366.75
PSO,2/18/2005,371,391.5,368.3,58211100,385.8
PSO,2/21/2005,388,395,387.3,31239400,391
PSO,2/22/2005,392,401.9,384.5,33740300,394.2
PSO,2/23/2005,395,406.5,391.5,32907000,402.5
PSO,2/24/2005,405,414.1,392,30209100,402
PSO,2/25/2005,403.8,409.7,400,14266100,401
PSO,2/28/2005,401.2,413,401.1,31252100,412.45
PSO,3/1/2005,417.5,438.95,417,54967600,433.6
PSO,3/2/2005,439,442,413,22797300,416.25
PSO,3/3/2005,414,431.25,410.05,40165600,428.8
PSO,3/4/2005,434.5,443,430.8,45702400,436.5
PSO,3/7/2005,437.5,448.45,435,48526700,440
PSO,3/8/2005,441.55,473,437.6,50274200,473
PSO,3/9/2005,491,508,487,42218900,490.1
PSO,3/10/2005,514.95,514.95,470.05,2696000,478.45
PSO,3/11/2005,482,484,458.1,1887100,470
PSO,3/14/2005,476,487.5,470,1944400,482.7
PSO,3/15/2005,488,490,476,2218100,488.9
PSO,3/16/2005,493.9,498,464.5,2517200,469.85
PSO,3/17/2005,463,469,435.95,2968300,435.95
PSO,3/18/2005,421,468.6,420,17054000,451
PSO,3/21/2005,451,463.95,428.7,19475700,445
PSO,3/22/2005,450,450.95,422.75,5249400,422.75
PSO,3/24/2005,420,430,401.8,3796200,401.65
PSO,3/25/2005,383,399,381.6,1536100,381.6
PSO,3/28/2005,362.55,397,362.55,5507200,362.55
PSO,3/29/2005,352.5,389.7,344.45,11276200,389.7
PSO,3/30/2005,406.9,418.9,404.1,7413300,418.9
PSO,3/31/2005,430,447,398,24164200,398
PSO,4/1/2005,383,427.85,383,22337700,422
PSO,4/4/2005,427,453.65,427,21726400,453.65
PSO,4/5/2005,449.9,456.75,431,17501400,431
PSO,4/6/2005,427,437.8,409.45,13194600,417
PSO,4/7/2005,418.5,430.85,413,11636000,427.8
PSO,4/8/2005,427.9,428,409,8821600,415
PSO,4/11/2005,417.55,419.45,394.25,7133000,394.25
PSO,4/12/2005,374.55,374.55,374.55,52400,374.55
PSO,4/13/2005,355.85,397,355.85,23165000,393
PSO,4/14/2005,393,393.5,375.1,13088600,389
PSO,4/15/2005,389,403.5,385.15,12414400,399
PSO,4/18/2005,389,394.7,379.05,7557800,379.05
PSO,4/19/2005,368.05,382,360.1,4502800,360.1
PSO,4/20/2005,354,366,342.1,9568100,361
PSO,4/21/2005,368,380.25,362,14106200,367
PSO,4/25/2005,373,376,348.65,9652900,349.05
PSO,4/26/2005,346,365,342.75,15126700,365
PSO,4/27/2005,363.25,379.9,362,20822800,375.5
PSO,4/28/2005,378,378.15,366.1,11834100,366.5
PSO,4/29/2005,369.2,374.1,361.55,11977000,368
PSO,5/2/2005,369,371,349.6,7770000,349.6
PSO,5/3/2005,347,364,344,16995300,363.2
PSO,5/4/2005,363.75,365.35,358.2,9929000,359.5
PSO,5/5/2005,359,371.8,356.8,14360200,368
PSO,5/6/2005,368.5,374.9,363,14184600,366
PSO,5/9/2005,366,379.3,362.5,25288700,377.25
PSO,5/10/2005,377,388.6,372,35273200,383.2
PSO,5/11/2005,380.5,393.2,380.5,29526100,392.9
PSO,5/12/2005,392.75,394,373.5,21302600,373.9
PSO,5/13/2005,376.25,384.9,376.25,13334400,381
PSO,5/16/2005,383.5,385.95,366.5,14340300,373.9
PSO,5/17/2005,374.4,384.25,374.05,20774300,383.35
PSO,5/18/2005,384,387.3,374.3,16552700,378.25
PSO,5/19/2005,380.25,387,376.25,21181600,387
PSO,5/20/2005,387,389.75,378.5,16201400,380.25
PSO,5/23/2005,380.25,380.25,361.25,3379100,361.25
PSO,5/24/2005,349,370.2,348.5,14492400,368
PSO,5/25/2005,370.5,374.1,357.25,15715300,361.45
PSO,5/26/2005,363.45,364,343.4,9309800,343.4
PSO,5/27/2005,341,349.45,326.25,15959600,328
PSO,5/30/2005,330,344.4,330,1155800,344.25
PSO,5/31/2005,338.05,361,338.05,3312700,359
PSO,6/1/2005,363,372.4,358.5,2713600,366
PSO,6/2/2005,374.75,384.3,372,2840300,384.3
PSO,6/3/2005,382.1,384.45,372,996800,374.65
PSO,6/6/2005,351.2,363.95,351.2,6282200,356
PSO,6/7/2005,370.1,373.5,366.15,10047800,372.05
PSO,6/8/2005,370,377.35,355,16884700,363.5
PSO,6/9/2005,364.5,371.4,364.5,6386000,366.05
PSO,6/10/2005,368,373.9,365,8432100,371.7
PSO,6/13/2005,379,383.25,376.5,13174400,377.45
PSO,6/14/2005,376.85,378.5,371.7,7029600,374
PSO,6/15/2005,378,384.4,377,16846000,380.8
PSO,6/16/2005,381.9,383.5,367,10431400,370
PSO,6/17/2005,374,379.9,368.05,14636800,375.6
PSO,6/20/2005,389,394.35,385.75,16866200,394.35
PSO,6/21/2005,395.6,397,380.55,16391900,384.25
PSO,6/22/2005,388,391.8,382.05,13743200,384.75
PSO,6/23/2005,384.75,386,366.6,16463900,381.9
PSO,6/24/2005,382.9,382.9,374.1,6859300,378.4
PSO,6/27/2005,375.5,379.6,370.5,3561200,372.5
PSO,6/28/2005,374.3,382.45,374.3,9627900,378.6
PSO,6/29/2005,378.5,386.7,375.25,14728400,385.4
PSO,6/30/2005,385.75,390.3,381.65,16189700,386
PSO,7/1/2005,388.25,389.6,383.75,7504400,384.75
PSO,7/4/2005,382.1,383.9,379.3,4572600,381
PSO,7/5/2005,381,384.1,378.05,4620400,382.3
PSO,7/6/2005,380.25,385.5,380,6528300,381.95
PSO,7/7/2005,385.5,387.35,384.1,7545800,384.5
PSO,7/8/2005,382.25,386.4,382.25,4789700,385.2
PSO,7/11/2005,387.3,392.95,386,14777800,387.75
PSO,7/12/2005,388,390.25,382,8820600,386.2
PSO,7/13/2005,388,391,386.75,8302500,389.1
PSO,7/14/2005,390,391.9,387,6153400,387.5
PSO,7/15/2005,386.15,389.1,383,4205400,389.1
PSO,7/18/2005,388,388,378.1,2890300,378.5
PSO,7/19/2005,377,377.5,368.6,5009300,372.9
PSO,7/20/2005,371,381.25,371,4746200,380.95
PSO,7/21/2005,380,382.4,376,4217100,377.6
PSO,7/22/2005,378.2,379.9,373.7,4061900,378
PSO,7/25/2005,380,384.1,379.05,4773700,383
PSO,7/26/2005,383.2,384.6,380.1,2687800,381.8
PSO,7/27/2005,382.5,382.9,378,2131900,378.25
PSO,7/28/2005,377.25,381.8,371.6,5948200,371.9
PSO,7/29/2005,373,375.4,367.15,4303900,373.35
PSO,8/1/2005,374.9,375.1,369.6,2478100,370.65
PSO,8/2/2005,372,375.2,369.75,2791800,374.25
PSO,8/3/2005,374.45,379.5,373,4955300,377
PSO,8/4/2005,377.5,382.85,377.05,7413700,377.25
PSO,8/5/2005,376.1,377.5,372.2,2485100,376.9
PSO,8/8/2005,379,380.4,371.7,3169800,373
PSO,8/9/2005,374.95,375.5,369,1647100,369.6
PSO,8/10/2005,372,372,358.5,2199900,360
PSO,8/11/2005,362,362.4,353.05,3296300,356
PSO,8/12/2005,355.2,364.4,352.5,5269100,363.5
PSO,8/15/2005,363,365.9,360.3,1911000,361.65
PSO,8/16/2005,360.1,360.9,358,1007500,360.1
PSO,8/17/2005,360,362,359.5,724200,360.7
PSO,8/19/2005,364,373.45,364,5113700,370.7
PSO,8/22/2005,381,385.2,377.25,10785600,383.7
PSO,8/23/2005,383,385,376.5,6833600,376.5
PSO,8/24/2005,378.25,380.65,375,5239900,375.1
PSO,8/25/2005,376.5,381.5,376.5,6002400,379
PSO,8/26/2005,379.5,381.75,378.25,3998100,379.5
PSO,8/29/2005,384,385.5,381,1367900,385.5
PSO,8/30/2005,386.75,388.35,383.25,1105100,386.9
PSO,8/31/2005,389.8,392.3,387.05,2097300,390.3
PSO,9/1/2005,392,393,385,627100,385
PSO,9/2/2005,384,388,383.5,279200,386.5
PSO,9/5/2005,378.5,383.75,376.6,7597500,379
PSO,9/6/2005,380.4,381,375.25,2853600,377.5
PSO,9/7/2005,378,383.45,376.5,6778500,380.4
PSO,9/8/2005,380.5,391.1,380.5,18863000,390.2
PSO,9/9/2005,390.2,394,385.6,16323200,393
PSO,9/12/2005,393,393.4,388,3405100,388.9
PSO,9/13/2005,387.5,389.25,385,1950000,385
PSO,9/14/2005,387,393.95,387,9427600,390.65
PSO,9/15/2005,392.05,392.4,386.8,4442600,388.2
PSO,9/16/2005,388.5,390,380,4160000,380.5
PSO,9/19/2005,381.5,381.5,376.4,2021900,378
PSO,9/20/2005,380.85,382.75,380,1803000,380.5
PSO,9/21/2005,382.45,390.2,381.25,10947000,388.5
PSO,9/22/2005,390,399.95,389.6,22429100,394.5
PSO,9/23/2005,395.25,396.7,382.15,9719700,382.6
PSO,9/26/2005,382.6,387,382.5,3921400,384.2
PSO,9/27/2005,385,387,382.5,2000700,383
PSO,9/28/2005,383.25,386,381.6,2367800,383.8
PSO,9/29/2005,387,391.2,385.05,10979800,386
PSO,9/30/2005,386.5,388.4,384,4748600,385
PSO,10/3/2005,388.5,398.05,388.5,19043200,397.5
PSO,10/4/2005,400,408.5,398.6,20882800,406.4
PSO,10/5/2005,407.45,418,407.4,20157800,415
PSO,10/6/2005,417,417.1,408.1,7301300,411
PSO,10/7/2005,411,413.5,408.9,5539100,411
PSO,10/10/2005,407,414,406.1,5627200,410.2
PSO,10/11/2005,413.6,415.5,409.95,4505400,412
PSO,10/12/2005,413.5,421.5,413.5,13344400,418
PSO,10/13/2005,421,425.5,419,14455000,420
PSO,10/14/2005,422,423.9,420.3,4000900,419.8
PSO,10/17/2005,423.15,424,413.8,8159400,414.5
PSO,10/18/2005,415.5,418.75,395.8,6910000,405.5
PSO,10/19/2005,406,415.4,402.25,6536100,415
PSO,10/20/2005,416,417.8,398,6019200,400.5
PSO,10/21/2005,400,402,380.5,4524800,383.05
PSO,10/24/2005,384.9,402.2,382.3,6495700,402.2
PSO,10/25/2005,409.4,416,396.1,15004500,413.55
PSO,10/26/2005,414,415,398,7822500,403.25
PSO,10/27/2005,405.5,414.5,404.1,7522100,411
PSO,10/31/2005,403,414.85,403,5478700,410
PSO,11/2/2005,415,417.1,410,6377500,411
PSO,11/7/2005,413.75,419.25,412.15,9792500,415.25
PSO,11/8/2005,416,422.95,415,16725100,419.75
PSO,11/10/2005,422.25,426.35,420.5,16366000,421.5
PSO,11/11/2005,422.65,422.65,413,4133700,414.8
PSO,11/14/2005,414.05,414.4,408,2259500,408
PSO,11/15/2005,411,414.1,410.1,4166700,412
PSO,11/16/2005,417,418,410.6,5028000,411
PSO,11/17/2005,411.8,412.25,406.5,2415300,409.4
PSO,11/18/2005,410,415.5,408.35,6934100,413
PSO,11/21/2005,416,416,411,1659600,412
PSO,11/22/2005,412,412.75,408.65,2036700,412.5
PSO,11/23/2005,414.2,416,412.05,4576800,413
PSO,11/24/2005,414.1,418.45,413.5,6472000,416.35
PSO,11/25/2005,418,421.8,417.5,9878500,419.9
PSO,11/28/2005,420,429.4,420,11285600,424.55
PSO,11/29/2005,427,427,419.05,4271800,420.1
PSO,11/30/2005,419.5,420.8,411.05,4353700,416.5
PSO,12/1/2005,418.1,419.75,413.95,5326000,419.5
PSO,12/2/2005,419.8,425.95,418,7934800,424.95
PSO,12/5/2005,426.5,434.95,426.5,2048400,434.5
PSO,12/6/2005,436,442,434.25,3898500,440.1
PSO,12/7/2005,442,442.05,435,1298100,436
PSO,12/8/2005,436.15,436.15,432.5,916700,435
PSO,12/9/2005,437.2,439,435.25,213400,438.2
PSO,12/12/2005,431.15,432,426.35,2492400,429.95
PSO,12/13/2005,430.5,431.9,426.85,4768500,429.5
PSO,12/14/2005,430,430.6,422.1,3058500,425.9
PSO,12/15/2005,426.75,427.7,424,1128100,425.45
PSO,12/16/2005,427.5,430.8,424.05,2305700,424.5
PSO,12/19/2005,424.45,425.5,420,931800,421
PSO,12/20/2005,418,427.5,418,3958300,426.45
PSO,12/21/2005,429,429.3,422.25,2792100,423
PSO,12/22/2005,423.1,424.75,420.55,1200500,421.5
